Morph-lemma,Morph-inflection
tkivo,tkiva
resen,resnega
matičen,matični
kupevati,kupujejo
serie,serie
angleščina,angleščini
solzivec,solzivcem
smiseln,smiseln
združen,Združene
afriški,afriške
demokratski,demokratske
premierno,premierno
primerjati,primerjali
opravljen,opravljena
napoten,napoteni
zabaven,zabavne
kak,kako
utrujen,utrujen
pogojen,pogojno
služiti,služil
srečen,srečno
delovno,delovno
tvoj,tvoj
preiskava,preiskavah
izstop,izstopa
mešanica,mešanico
ponašati,ponaša
največjimi,največjimi
išèejo,išèejo
okolica,okolica
vlada,Vlado
spodbuditi,spodbudil
notranji,notranja
zavezati,zavezali
toèka,toèk
formula,formuli
opredeliti,opredelili
vaja,vaja
zapleten,zapleteno
oboleel,obolelimi
kliničen,klinično
primerjati,primerjal
pozivu,pozivu
stavka,stavka
državljanstvo,državljanstvo
interventen,interventnem
umirjen,umirjeno
gledati,gledala
prihajajoč,prihajajoče
odličen,odličnega
odlièno,odlièno
mlajši,mlajši
brazilski,brazilski
vzpostavljen,vzpostavljena
stopalo,stopala
kondicija,kondicije
kapa,kapo
rok,rokov
uspešnica,uspešnice
predor,predoru
ljubezen,ljubeznijo
vir,virih
platforma,platforma
pristop,pristopi
natančen,natančno
izdati,izdati
znanstven,znanstveno
bralec,bralcem
Mariborčan,Mariborčani
koronakriz,koronakriza
izvoljen,izvoljena
izražanje,izražanje
zaključovati,zaključuje
namen,namena
cona,cona
satelit,satelitov
nameščen,nameščena
preklica,preklic
napačen,napačne
viditi,vidijo
motorist,motorist
ogorčen,ogorčeni
institucija,institucijah
dosegati,dosegal
Javen,Javne
odhodek,odhodki
nakupovaln,nakupovalnih
šolar,šolarje
nezaupanje,nezaupanje
zamenjava,zamenjave
ugotoviti,ugotovijo
ustavitev,ustavitvi
grožnja,grožnjami
soočati,soočamo
sistematično,sistematično
ubežnik,ubežnikov
kupovati,kupovali
telefonski,telefonskih
medalja,medalje
osnoven,Osnovne
Zdravstvenega,Zdravstvenega
letališče,letališčih
zaslon,zaslonu
iskren,iskrena
križišče,križišču
prenos,prenosov
tehničen,tehničnega
odpasti,odpadel
zaznamovati,zaznamovale
SNG,SNG
privoščiti,privoščijo
bivati,biva
moden,modnih
dostaviti,dostavili
razgovor,razgovor
vsakodneven,vsakodnevne
stanovalec,stanovalca
modri,modri
vzklikati,vzklikali
sklepati,sklepajo
zagotavljati,zagotavljala
izid,izidi
izplačiti,izplačil
najveèkrat,najveèkrat
vzor,vzor
klicen,klicni
pošiljka,pošiljka
trenuten,trenutnim
kmetijski,kmetijsko
okrepiti,okrepi
poročilo,poročilih
šolar,šolarjev
stanovanjski,stanovanjskega
svet,sveti
odmerk,odmerkov
torkov,torkovem
neizmerno,neizmerno
komentirati,komentirali
bivati,bivajo
vrnitev,Vrnitev
potok,potok
proizvajati,proizvaja
organ,organih
sprejetje,sprejetja
dobavitelj,dobaviteljev
dopolnitev,dopolnitev
štiristo,štiristo
triada,triade
preveč,Preveč
kamp,kampu
morati,Morali
pogled,Pogled
usmerjati,usmerja
vstopen,vstopni
prepoznavnost,prepoznavnost
škoditi,škodi
narediti,naredim
Vir,Vir
ljubljanski,Ljubljanska
Ves,Vsem
poljski,Poljski
Močan,Močan
naslednji,Naslednje
območje,Območje
Ocenjujejo,Ocenjujejo
posledica,Posledica
Priti,Prišel
september,Septembra
Umrla,Umrla
Želja,Želja
znan,Znano
spati,spi
koš,koša
zapiranje,zapiranju
ekološki,ekološki
košarkarski,košarkarska
odobriti,odobril
prostorski,prostorsko
dobivati,dobivali
zvest,zvesti
varovanec,varovance
znanstven,znanstvenega
optimizem,optimizmom
lažjo,lažjo
schengensek,schengenskega
dobrodelen,dobrodelno
vesoljski,vesoljska
glasen,glasen
umiriti,umiri
doseg,doseg
posegati,posega
tale,tole
koča,kočah
trden,trdnih
hokej,hokej
srede,srede
dinamika,dinamiko
prestop,prestopu
oceniti,ocenilo
vršilec,vršilec
ponoviti,ponovi
kategorija,kategorij
fenomen,fenomen
jabolko,jabolka
odprejo,odprejo
zapis,zapisa
usposobljen,usposobljeni
občutljiv,občutljivi
arhitekt,arhitekt
leden,ledene
predstavljen,predstavljena
izginiti,izginili
sedež,sedeži
smučarski,smučarsko
sodišče,sodišč
raba,rabe
dvig,dvigu
licenca,licenco
dokazano,dokazano
konkreten,konkretnega
oddaljen,oddaljenih
utegniti,utegnil
nasprotnik,nasprotnike
prostorski,prostorskih
ljudski,ljudski
preprečiti,preprečijo
nastal,nastalo
prirediti,priredili
twitter,twitterja
uiti,ušel
ps,psom
okus,okusu
priznanje,priznanju
občutiti,občutijo
aktualni,aktualnega
pozitivn,pozitivnih
zatresti,zatresel
reševati,reševala
zadovoljiti,zadovoljiti
tovrsten,tovrstnega
protokol,protokolov
tvit,tvitov
fizičen,fizična
povzročati,povzročal
strateško,strateško
pomisliti,pomislili
invalid,invalidov
smučar,smučar
predzadnji,predzadnji
zaliv,zalivu
izstopati,izstopajo
oster,ostra
križarjenje,križarjenje
leteti,leteli
britanski,britanskim
dolg,najdaljši
rekorden,rekordne
oblečen,oblečen
telefonski,telefonskem
podpirati,podpirati
preizkušanje,preizkušanja
trgovinski,trgovinski
oskrbovanec,oskrbovance
obtožovati,obtožuje
zaloga,zalogo
srečevati,srečujemo
pobeg,pobeg
igrati,igrale
poslabšati,poslabšale
pokrajina,pokrajin
obravnav,obravnav
klet,klet
rasizem,rasizma
železnišk,železniškega
vera,vero
nasilen,nasilni
prepoznaven,prepoznavnih
streljanje,streljanje
otroški,otroškega
izkorišče,izkorišča
Center,Center
izobrazba,izobrazbe
potegovati,poteguje
krizen,kriznem
papež,papeža
planina,planino
prijateljica,prijateljice
sreèanje,sreèanja
naložiti,naložilo
sogovornik,sogovorniki
bazen,bazena
priljubljenost,priljubljenost
deklica,deklici
plačevati,plačevali
privoščiti,privoščila
stabilen,stabilen
narezati,narežemo
razglašen,razglašene
preživel,preživelih
zamisliti,zamislili
arhitektura,arhitekture
hraniti,hrani
civilist,civilistov
zaigrati,zaigrala
pešec,pešcev
aretacija,aretaciji
zadolžen,zadolžen
izdati,izdajo
strokovnjak,strokovnjakom
jama,jame
ustrezati,ustrezajo
polen,polnimi
srečno,srečno
tekmovalec,tekmovalca
odstotno,odstotno
stopinja,stopinjah
ocenjevanje,ocenjevanju
naročilo,naročilo
matičen,matične
brexit,brexit
obutev,obutve
zakonik,zakonika
absoluten,absolutno
srednji,Srednji
površina,površina
zaznamovati,zaznamujejo
okrogel,okrogli
naroden,narodnem
obvladati,obvladati
ovinek,ovinku
zaokrožiti,zaokrožil
faza,fazah
uvožeen,uvoženih
zaostriti,zaostrila
sosednej,sosednjimi
opolnoči,opolnoči
novinarski,novinarskih
sistemski,sistemski
dostojanstvo,dostojanstvo
svojevrsten,svojevrsten
zabeležeen,zabeleženih
napredovanje,napredovanja
trden,trdna
spodbuden,spodbudne
peka,peko
bančen,bančnega
vsota,vsote
Banka,Banke
zgodovinsko,zgodovinsko
povrniti,povrniti
Najbolje,Najbolje
ekipa,ekipami
otok,otoke
sesti,sedli
kraljev,kraljevi
dajati,dajati
poslovati,poslovati
ozek,ožji
ilustracija,ilustracije
nasprotje,nasprotje
nominacija,nominacijo
blokada,blokade
štetje,štetje
stadioen,stadionih
razsvetljava,razsvetljave
prizor,prizore
napet,napeto
opredeliti,opredeliti
varnosten,varnostnimi
položiti,položili
idealen,idealna
plast,plast
konj,konj
junak,junake
konj,konja
urejen,urejeni
zahtevati,zahtevale
širša,širša
žrtva,žrtvami
združevanje,združevanje
vračiti,vračilo
presenečenje,presenečenja
švicarski,švicarski
volk,volkov
soseščina,soseščini
zanimati,zanimala
testiran,testirani
razpis,razpise
inženir,inženir
brati,brali
mrtev,mrtvega
pomemben,pomembnejši
vraèati,vraèajo
nočen,nočnem
iztek,iztekom
nespoštovanje,nespoštovanja
delavnica,delavnicah
odnesti,odneslo
podajati,podajajo
nadzornik,nadzornikov
časoven,časovne
mogoč,mogoči
februarje,februarjem
desetina,desetine
komunalni,komunalnega
kopanje,kopanje
sistem,sistemih
kupovati,kupuje
medicinski,medicinskega
prestaviti,prestavila
kokain,kokain
ponuditi,ponudilo
študent,študenta
ločen,ločenih
boj,bojev
arhiv,arhiv
sosed,sosed
čoln,čoln
počutiti,počutili
prispeti,prispele
malodan,malodane
razvijati,razvijali
izvedlo,izvedlo
standard,standardih
problematičen,problematična
organizacijski,organizacijsko
hrbtenica,hrbtenico
četverica,četverico
zaposliti,zaposlili
lega,legah
mesto,mestoma
predavanje,predavanj
izbereti,izberete
misija,misijo
vlom,vlomov
Celo,Celo
nadstropje,nadstropja
razsvetljava,razsvetljavo
dosega,dosego
operativen,operativnih
vozišče,vozišča
taktika,taktiko
pridobiti,pridobi
dvomiti,dvomim
prevzeti,prevzamejo
tvoriti,tvorijo
alternativen,alternativnih
zapora,zapora
karantenski,karantenske
milijoen,milijonih
enostaven,enostavne
imenovati,imenujemo
motoren,motorna
prostor,prostorom
podaljšan,podaljšan
agencija,Agenciji
širina,širino
perilo,perilo
plebisciti,plebiscita
vključen,vključen
skupnost,Skupnost
povežejo,povežejo
razočaranje,razočaranja
hvaležnost,hvaležnost
telo,telesom
malenkost,malenkosti
psiholog,psihologi
odpornost,odpornosti
gostinstvo,gostinstva
desnica,desnice
studio,studio
zelenica,zelenice
pismo,pismom
cel,celega
teden,Teden
nepravilnost,nepravilnostih
terjati,terjajo
naèrt,naèrta
sestavljen,sestavljen
posilstvo,posilstvo
vodenje,vodenjem
prosilec,prosilcev
zapeljati,zapeljala
del,Del
čudovit,čudovite
odgovornost,odgovornostjo
sestavljati,sestavljali
reševalen,reševalna
SMS,SMS
navodiel,navodilih
rezultat,rezultatu
glasiti,glasi
poèitnica,poèitnice
temelj,temeljev
odbojkar,odbojkarji
posledièno,posledièno
promocija,promocije
šireš,širšega
škodljiv,škodljivih
obred,obredov
Sindikat,Sindikatu
delavec,delavcih
praviti,pravim
Skupina,Skupine
primorski,Primorske
tajnik,tajnik
odstopen,odstopno
svež,svežem
pridem,pridem
izpit,izpita
poznan,poznana
opravljeen,opravljenih
Ilka,Ilka
Nadzor,Nadzor
spopad,spopadih
g,g
nošenje,Nošenje
nekako,Nekako
Nimamo,Nimamo
odvetnik,Odvetnik
Opozar,Opozarja
pomanjkanje,Pomanjkanje
vedeti,Vedeli
zatem,Zatem
anketiran,anketiranih
uvrstitev,uvrstitvijo
koristiti,koristijo
Merklov,Merklova
mlajšo,mlajšo
slavje,slavja
stalen,stalna
prevoz,prevozom
vsakdanji,vsakdanjega
trditi,trdili
ločiti,ločila
klavir,klavir
odrezati,odrezala
pravnomočno,pravnomočno
spodbujati,spodbujala
reševalec,reševalce
naročiti,naročiti
osemnajst,osemnajst
turnirj,turnirjih
raniti,ranil
Dragić,Dragić
predstava,predstavami
lahek,lahek
palica,palice
zmotiti,zmotil
meglen,megleno
sprejemati,sprejemala
drama,drama
kruh,kruhom
londonski,londonski
ventilator,ventilator
pijan,pijan
demonstracija,demonstracije
misija,misija
slovit,slovitega
katalonski,katalonski
zadetek,zadetki
intervencija,intervencijo
odšti,odšlo
pripoved,pripovedi
bivati,bivali
deželen,deželna
odbiti,odbil
mariborski,mariborska
molk,molk
vsakodneven,vsakodnevnih
nočen,nočna
uvajanje,uvajanju
močen,močnimi
varnostnik,varnostnika
zanesljiv,zanesljivih
sklepanje,sklepanje
ocean,ocean
respirator,respirator
kanadski,kanadski
blaginja,blaginjo
naziv,naziva
truditi,trudil
položiti,položil
sumiti,sumi
zasuk,zasuk
opaziti,opazi
potegovati,potegovala
En,Enega
spati,spal
vračanje,vračanju
steber,steber
komunalen,komunalno
početje,početja
prijateljski,prijateljske
morilec,morilec
ideološki,ideoloških
izvor,izvoru
najvišji,najvišjega
prilagajanje,prilagajanje
ožje,ožje
seznanjen,seznanjen
uživanje,uživanja
bomba,bomba
presoditi,presodilo
vsota,vsota
elita,elite
poskrbiti,poskrbite
alternativa,alternativa
barva,barvami
zvezda,zvezdi
okužiti,okužijo
predstavljati,predstavljate
posamičen,posamične
situacija,situacij
videe,videu
preskok,preskok
pogost,najpogostejša
trgovec,trgovca
pokojninski,pokojninske
enajstmetrovka,enajstmetrovko
obsojen,obsojena
prevod,prevod
prodajen,prodajni
ustanova,ustanova
vnetje,vnetje
gibati,gibali
komentator,komentatorji
nočen,nočno
odeja,odejo
krizen,krizne
tovarna,tovarn
omejitva,omejitvami
volivec,volivce
noseč,noseča
delegat,delegatov
stati,stale
japonski,japonsko
tvit,tvitu
verjeten,verjetna
konvencija,konvencije
črn,črnega
rop,ropov
terorističen,terorističnih
padati,padajo
legendaren,legendarnega
pravoslaven,pravoslavne
privoščiti,privošči
smeti,smem
praviti,pravimo
trajati,trajale
pojasniti,pojasni
gospa,gospe
izkušen,izkušen
načelo,načelu
ostajati,ostajamo
izvedenec,izvedenca
navzoč,navzočih
drevi,drevi
profesor,profesorja
poteza,potezi
tvegati,tvegajo
umik,umika
primerjava,primerjava
pitje,pitje
zaskrbljen,zaskrbljen
strok,stroko
nenavaden,nenavadni
proga,progah
izobrazbi,izobrazbi
elitni,elitnega
predaleč,predaleč
povzeti,povzela
nadgraditi,nadgraditi
prekomeren,prekomerno
obsežen,obsežni
napovedan,napovedane
pisen,pisni
nastanjen,nastanjeni
NPU,NPU
ponoèi,ponoèi
kršitva,kršitvah
vzbujajoč,vzbujajoče
filozofija,filozofije
kitara,kitaro
kvalifikacijski,kvalifikacijski
univerza,Univerza
pokopati,pokopali
industrijski,industrijski
hladni,hladnega
obtožiti,obtožila
upravljavec,upravljavci
poljski,poljskega
notranji,notranjim
preseneèenje,preseneèenje
počutje,počutju
reprezentančen,reprezentančnih
sanjski,sanjsko
prikrajšan,prikrajšani
radiu,radiu
kilometer,kilometri
reševalen,reševalno
bomba,bombo
znanstven,znanstvena
ogrožati,ogrožal
prenos,prenosom
prvak,prvake
kvaliteta,kvalitete
opus,opus
upad,upada
streha,streha
kamniški,Kamniški
združiti,združil
avtor,Avtorji
uporaben,uporaben
omenjeen,omenjenim
šampionski,šampionski
ploviti,plovil
vrniti,vrnile
prizadevanje,prizadevanjem
marsikdaj,marsikdaj
ministrov,ministrovih
jugozahod,jugozahodu
izločilen,izločilnih
eliten,elitne
izpasti,izpadla
uspeh,uspehom
izključen,izključena
mrtev,mrtve
božičen,božične
skladb,skladb
mišičen,mišične
zaloga,zalogi
obvladovati,obvladovati
bolnišničen,bolnišničnih
kuhati,kuhamo
četrti,četrte
mesečen,mesečnih
najnižje,najnižje
stres,stresu
koriščenje,koriščenja
sklenjen,sklenjene
obtožen,obtoženih
spominjati,spominjala
zapis,zapisi
županja,županja
mandat,mandatov
mrzel,mrzlo
izpostavljenost,izpostavljenost
izdelan,izdelana
porok,porok
vaja,vajami
zlom,zlom
regijski,regijski
ZPS,ZPS
podaja,podajami
rekord,rekorda
tovornjak,tovornjak
ogorčenje,ogorčenje
trup,trupa
četrtkov,četrtkovi
jemati,jemali
Boj,Boj
poslovno,poslovno
pričakovan,pričakovanih
karitas,karitas
četrtletje,četrtletje
pišejo,pišejo
kisik,kisikom
sprejemati,sprejemamo
režim,režimu
datum,datumu
pokrivanje,pokrivanje
koristiti,koristiti
slep,slepi
brezplačen,brezplačna
produkt,produkte
loviti,lovil
naložiti,naložili
madžarski,madžarskih
vladavina,vladavini
gostilna,gostilni
služba,službah
omemba,omembe
priporočati,priporočamo
lahek,lahke
največej,največjega
glasbenica,glasbenica
rojak,rojakom
obljubiti,obljubili
kapacitete,kapacitete
konkurenčen,konkurenčni
svetnik,svetnikov
zadati,zadal
carina,carine
interventen,interventno
zaustaviti,zaustavila
pridelovalec,pridelovalci
bar,barov
maksimalen,maksimalno
pojasnjevati,pojasnjeval
pozitiven,pozitivnem
odpravljanje,odpravljanju
vzpostavitev,vzpostavitve
tih,tiho
zagotavljati,zagotavljal
hladilnik,hladilnik
kohezijski,kohezijskih
nogomet,Nogomet
popoldanski,popoldanskem
industrijski,industrijskih
sponzor,sponzorji
zavarovalnica,zavarovalnica
izraziti,izrazi
podpis,podpise
klicati,klicali
pivovarna,Pivovarna
prezračevanje,prezračevanje
atletski,atletske
kandidirati,kandidiral
skrajen,skrajnem
varuh,varuh
postaviti,postavite
samozavest,samozavesti
primerljiv,primerljivo
hrvaški,hrvaškim
cona,con
klicati,kliče
gasilec,gasilcem
dopuščati,dopuščajo
izposoj,izposoje
odpovedan,odpovedan
preprečiti,preprečile
psihologija,psihologije
nešteto,nešteto
dobava,dobava
korona,korono
prelaz,prelaz
MX,MX
vsebinski,vsebinskih
ponehati,ponehale
krivda,krivdi
sinoen,sinonim
globalen,globalnem
svetovalec,svetovalci
delec,delce
odšteti,odštel
liga,ligah
vrsta,vrstami
para,para
gorski,Gorski
lokal,lokala
oèi,oèi
zaželeti,zaželela
učen,učne
inšpekcija,inšpekcije
èlovek,èloveka
plačevanje,plačevanja
razpoloženje,razpoloženja
desetina,desetino
trgovski,trgovski
planinski,planinsko
naroden,narodni
dokončati,dokončati
topel,toplega
ustvarjalen,ustvarjalne
kolo,Kolo
rast,rastjo
naraščati,naraščajo
slavn,slavnih
nadeti,nadeli
ustaven,ustavna
globok,globoki
zahoden,zahodnem
majhen,majhnimi
demokratski,Demokratski
pripadati,pripadajo
jezero,jezer
vztrajnost,vztrajnost
lasten,lastnem
L,L
borba,borbo
stroj,strojev
konèati,konèala
interventni,interventnega
Razumem,Razumem
prehod,prehodi
spust,spustu
obdelava,obdelave
naslednik,naslednik
nenavaden,nenavadne
zasedati,zasedal
sporoèa,sporoèa
razkritje,razkritje
dejavnost,dejavnostmi
on,Ona
objavljati,objavljamo
negativen,negativnim
naroden,Narodni
samostojen,samostojnih
Finančen,Finančni
nepravilno,nepravilno
objavljati,objavljali
Imeti,Imajo
kakšen,Kakšni
trener,trenerju
Raziskava,Raziskave
Zavedati,Zavedati
katera,Katera
Klub,Klubi
strokoven,Strokovna
sodeč,Sodeč
spomladi,Spomladi
Naslov,Naslov
nasproten,Nasprotno
vedeti,Vedel
odprtje,Odprtje
noben,Nobenega
Številni,Številni
Okužba,Okužbo
oseba,Osebe
osrednji,Osrednja
posebnost,Posebnost
Rezultat,Rezultati
skupen,Skupni
Slednji,Slednje
tekmovanje,Tekmovanje
Zahtevati,Zahtevajo
zapisati,Zapisali
rojsten,rojstnega
ata,ata
koleno,koleno
Narodn,Narodnega
proizvajalec,proizvajalce
nakupovanje,nakupovanja
skrivati,skrivali
težki,težkem
predvideen,predvidenem
humanitaren,humanitarno
spoznavanje,spoznavanje
poslovnež,poslovneža
metoda,metoda
razširjen,razširjena
taliban,talibani
kaznovati,kaznuje
uredništvo,uredništvu
zamik,zamikom
vnovičen,vnovičnem
prevara,prevaro
fakulteta,fakultet
strmoglaviti,strmoglavilo
zmenek,zmenek
odzovejo,odzovejo
imunologija,imunologijo
licenca,licence
stresen,stresno
parlamentaren,parlamentarna
omejiti,omeji
tvitniti,tvitnila
pristati,pristati
nepotreben,nepotrebno
likoven,likovnih
zaupati,zaupam
takraten,takratnega
velikan,velikanov
samoizolacija,samoizolacija
brniški,brniškem
dejanski,dejanske
ugotoviti,ugotovimo
vsepovsod,vsepovsod
zakonodajen,zakonodajni
socialni,socialnimi
pripisovati,pripisuje
podroèje,podroèjih
izvajati,izvajale
mlad,mlajšim
opazovati,opazoval
joga,joge
izgubljen,izgubljena
položiti,položila
poldrug,poldrugo
O,O
pogost,pogosta
spopadanje,spopadanja
napovedovati,napovedovati
tekoč,tekočem
potruditi,potrudili
kandidat,kandidatu
prepoznati,prepoznal
album,albumu
zapraviti,zapravil
odpraviti,odpravite
interpretacija,interpretacije
sestaviti,sestavila
kg,kg
prehoden,prehodno
odzivati,odziva
invalida,invalide
skrivaj,skrivaj
ponuditi,ponudile
zaustavitev,zaustavitve
prenašati,prenašal
izdihaen,izdihanega
plan,plan
terjatev,terjatve
copat,copate
spočiti,spočiti
izključiti,izključiti
zadati,zadala
izpustiti,izpustila
podpirati,podpirala
letenje,letenje
ustava,ustava
duša,duši
Ameriški,Ameriške
izhodišče,izhodišča
tajen,tajne
zabavati,zabavali
privrženec,privržence
ničemer,ničemer
predvideti,predvidel
bolnišničen,bolnišnične
odpuščen,odpuščenih
menedžer,menedžer
najnižj,najnižja
ocenjevati,ocenjevali
soditi,sodili
pomisliti,pomislimo
poslušati,poslušamo
preseči,preseči
ocean,oceana
kombinacija,kombinacijo
omogočiti,omogočile
mesten,mestnim
obiskovati,obiskoval
oblikovalka,oblikovalka
članek,članka
evr,evrom
zagovarjati,zagovarjajo
grški,grškega
položaj,položajev
razstava,razstav
dolgotrajen,dolgotrajna
ustavno,ustavno
uspešen,uspešnejši
energetski,energetskih
parkirišče,parkirišča
dokazilo,dokazila
life,Life
svežnje,svežnju
generalen,generalna
plačevanje,plačevanje
preživet,preživeti
angleški,angleških
kriv,krive
pristanek,pristanku
parcela,parcele
predel,predel
zanikati,zanikajo
prvenstven,prvenstvene
dobrobit,dobrobit
premisliti,premislili
šotor,šotor
ročen,ročno
reforma,reform
izsledek,izsledki
obilo,obilo
čebela,čebele
priskočiti,priskočila
blagajna,blagajni
vratnica,vratnico
loviti,lovijo
odreči,odreči
neposreden,neposrednega
ustvarjalnost,ustvarjalnost
junak,junakov
Železnik,Železnikih
interventen,interventni
tujec,tujcem
narodnost,narodnosti
direktno,direktno
konferenca,konferencah
ustavitev,ustavitve
bohinjski,Bohinjski
oboževalec,oboževalcev
trimesečje,trimesečju
izveden,izvedeni
drama,dramo
časnik,časniku
sedanjost,sedanjosti
vključiti,vključijo
razlagati,razlagajo
popustiti,popustila
pridružiti,pridružijo
pesticid,pesticidov
plačiti,plačil
vezist,vezist
pariški,pariški
zrasel,zrasel
odpeljati,odpeljati
žreb,žreb
šesti,šesta
nasilje,nasiljem
pilot,pilota
tragičen,tragični
dolgoleten,dolgoletnim
vsakdan,vsakdana
pripovedovati,pripovedujejo
prislužiti,prislužila
štirim,štirim
kupnina,kupnine
čiščenje,čiščenja
bel,bel
plačujeti,plačujejo
obvezen,obvezen
digitalen,digitalna
raziskovalen,raziskovalnega
krven,krvnega
avtomatski,avtomatsko
prekinjen,prekinjeno
rekreacija,rekreacija
začeten,začetno
zvest,zvest
izjemn,izjemnega
vila,vile
toploten,toplotno
gledalec,gledalcem
drobno,drobno
odšteti,odšteli
začeten,začetnih
reven,revnih
prisoten,prisotno
varna,varne
klasičen,klasičnega
komunikacijski,komunikacijskih
higienski,higienski
bojazen,bojazni
popeljati,popelje
Čaka,Čaka
zavezništvo,zavezništva
drastično,drastično
zaključiti,zaključilo
sprednji,sprednji
utrujenost,utrujenosti
prebroditi,prebrodili
odzvati,odzvati
pomagati,pomagam
omejiti,omejijo
koma,komi
ohraniti,ohrani
poslušati,poslušajo
zasluženo,zasluženo
pravičen,pravično
razpravljati,razpravljala
občuten,občutno
integriteta,integriteto
poslopje,poslopju
prizadevanje,prizadevanje
udariti,udarili
Leynov,Leynova
tritedenski,tritedenskih
zapah,zapahi
voditelj,voditelje
individualen,individualno
prekršek,prekrške
posvetiti,posvetiti
potrpežljivost,potrpežljivost
zainteresiran,zainteresirani
dogovor,dogovore
kraljica,kraljice
sestanek,sestanke
jedrski,jedrskih
plaža,plažo
zvišati,zvišale
sorta,sorte
težek,težek
zbiren,zbirni
kronometer,kronometer
ustvarjalnost,ustvarjalnosti
skrajšati,skrajšali
novinec,novinec
okrepitev,okrepitve
temeljen,temeljna
vrhoven,vrhovnem
sneg,snegom
trden,trdno
božič,božičem
edinstven,edinstven
zagnati,zagnati
rešitev,rešitvah
ekološki,ekoloških
košarkarski,košarkarsko
posoda,posode
izraziti,izrazilo
izogibanje,izogibanje
pridobljen,pridobljenih
odsek,odsekih
škodovati,škoduje
sedlo,sedlo
premislek,premislek
skupnost,skupnostjo
nujen,nujnem
pripomoček,pripomočki
tovor,tovor
zapis,zapise
zapirati,zapirati
rešiti,rešilo
izdelan,izdelane
sprašujeti,sprašujem
predati,predati
umor,umorov
lepota,lepoto
reakcija,reakcijo
odtlej,odtlej
storilec,storilcev
predlagati,predlagati
odzvati,odzove
primern,primernega
odpuščanje,odpuščanj
linija,linija
onesnaženje,onesnaženje
prenehanje,prenehanju
sončen,sončnih
tamkajšnji,tamkajšnjo
tekoč,tekočih
temperatura,temperaturami
nehati,nehali
mednaroden,mednarodnimi
gesta,gesto
dokument,dokumentih
pokojen,pokojni
odlika,odliko
upasti,upadel
zaznati,zaznajo
ugleden,ugledni
drag,draga
redakcija,redakcije
osm,osmim
opora,oporo
seznam,sezname
reševalen,reševalni
karanten,karanten
jubilejen,jubilejni
evidenca,evidenco
miren,mirne
snemati,snemati
poldan,poldneva
pojasniti,pojasnilo
lista,liste
vlaga,vlage
žalosten,žalostni
predsednišek,predsedniškimi
uho,uho
varnosten,varnostnim
premiera,premieri
pospremiti,pospremila
lasten,lastna
helikopterje,helikopterjem
policijski,policijskim
kroničen,kronično
Dodajati,Dodajajo
približevanje,približevanja
registracija,registracijo
razkuževanje,razkuževanju
režirati,režiral
Družina,Družina
početi,počnem
objem,objem
prepovedaen,prepovedanimi
obèinski,obèinska
tekoč,tekoče
mladost,mladost
pravljica,pravljic
društvo,društvom
prispevati,prispevale
slušalka,slušalke
marsikaj,marsičem
veleposlaništvo,veleposlaništvu
kateri,Katere
pogovor,Pogovor
nujen,najnujnejše
pripomoči,pripomorejo
glasovanje,Glasovanje
strm,strmo
provinca,province
princ,Princ
Mene,Mene
izkušnja,Izkušnje
izrazit,izrazita
občutek,občutkov
Lansko,Lansko
Prišlo,Prišlo
smrt,Smrt
minister,Ministri
protest,Protesti
Niti,Niti
Število,Število
posebno,Posebno
prireditev,Prireditev
številen,Številne
Trenuten,Trenutna
spekter,spekter
igralski,igralski
črn,Črna
hujša,hujša
nastopati,nastopati
Bratuškov,Bratuškova
odgovoren,odgovornim
vrsten,vrstni
ekonomist,ekonomist
oko,oko
kršiti,kršili
mehanizem,mehanizmov
najin,najin
televizijski,televizijskega
najvišej,najvišjo
normalen,normalni
pokrivati,pokrivajo
prilagajanje,prilagajanja
lastnik,Lastnik
zgled,zgledom
ničlo,ničlo
vremenski,vremensko
prijeten,prijetna
napovedan,napovedan
štetje,štetja
jugoslovanski,jugoslovanski
pozitiven,pozitivnim
podaljškuti,podaljšku
balkon,balkonu
opisati,opiše
kosilo,kosilu
opazen,opazno
celota,celota
glasben,glasbenega
zadostovati,zadostovalo
bogaet,bogatejši
izolirati,izolirali
dolgčas,dolgčas
obresten,obrestne
gospodarski,gospodarskim
presoditi,presodil
nedogled,nedogled
koristen,koristen
imunost,imunosti
maščevanje,maščevanje
temeljiti,temeljiti
pričakovano,pričakovano
četrtič,četrtič
sin,sinova
ustvarjalen,ustvarjalni
tajnost,tajnosti
zadetek,zadetke
slednji,slednja
bojazen,bojazen
premisliti,premislil
razsodba,razsodbo
zavetišče,zavetišča
priimek,priimek
platno,platno
mladinski,mladinske
različen,najrazličnejših
sprostitev,sprostitve
uresničiti,uresničil
odpuščanje,odpuščanje
specialist,specialist
peščica,peščica
aktivni,aktivnega
problem,problemom
vlak,vlakih
gledališki,gledaliških
zaupati,zaupamo
prevelik,preveliko
dolg,dolgov
izziv,izzivih
virusen,virusnih
opazovati,opazujejo
nafto,nafto
plastika,plastiko
letališče,letališč
narok,narok
opraviti,opravilo
pobegniti,pobegnili
orkester,orkester
zagotoviti,zagotovile
trail,trail
cesten,cestne
pogojno,pogojno
napisati,napiše
toèk,toèk
bin,bin
predstavnišek,predstavniškega
vesoljski,vesoljsko
azijski,azijskih
hčerka,hčerki
resolucija,resolucijo
možganski,možganske
iranski,iranska
zadržek,zadržkov
telefoen,telefonih
postelja,posteljami
ideja,idejami
omenjati,omenjal
