Morph-lemma,Morph-inflection
snoeien,snoeien
kus,kus
alcoholisch,alcoholische
ontbraken,ontbraken
uitlopen,uitgelopen
king,King
catalogus,catalogus
machteloosheid,machteloosheid
geneesmiddel,geneesmiddel
draaiden,draaiden
duif,duiven
opgraving,opgravingen
heersen,heerste
ecosystemen,ecosystemen
bubbel,bubbels
provoceren,provoceren
Winschoten,Winschoten
uithangbord,uithangbord
treffen,treft
gelovig,gelovig
uitstap,uitstapje
gepost,gepost
leidinggevend,leidinggevenden
ellendig,ellendige
eigenschap,eigenschap
portier,portier
aanstellen,aanstellen
evenaren,evenaren
rammen,rammen
nostalgie,nostalgie
mijlenver,mijlenver
vernieuwing,vernieuwingen
doormaken,doormaken
cover,covers
vaardigheden,vaardigheden
vermoed,vermoed
bemiddelen,bemiddelen
mikte,mikte
TV,TV
groeien,groeiden
aannemer,aannemers
schakelde,schakelde
bedienen,bedient
vegetarisch,vegetarisch
pad,padje
scepsis,scepsis
marteling,marteling
vrijgekomen,vrijgekomen
mysterieus,mysterieus
komt,komt
stikstofruimte,stikstofruimte
onfortuinlijk,onfortuinlijke
g,g
ongemoeid,ongemoeid
steile,steile
component,componenten
tolereren,tolereren
app,appjes
Bredaas,Bredase
aangaan,aangegaan
Daags,Daagse
genadeklap,genadeklap
geldontwaarding,geldontwaarding
lampjes,lampjes
landbouwsector,landbouwsector
Buurtbewoners,Buurtbewoners
theoretisch,theoretische
innig,innige
etalage,etalage
verscheidenheid,verscheidenheid
managemenen,management
levendig,levendige
competitief,competitieve
Turnhouts,Turnhoutse
Klein,Klein
heroverd,heroverd
aanbieden,aanbood
analyseren,analyseert
onstuimig,onstuimige
straaljager,straaljagers
regulering,regulering
aanmaken,maken
raast,raast
narcistisch,narcistische
zakken,zakte
ontwerper,ontwerpers
iconisch,iconisch
onderaannemer,onderaannemers
phishing,phishing
samengestelde,samengestelde
drugsmilieu,drugsmilieu
opdrukken,drukken
autobouwer,autobouwer
Bibliotheek,bibliotheek
waarhed,waarheden
partijtop,partijtop
label,labels
teammaat,teammaat
verplaatsing,verplaatsingen
tablets,tablets
woest,woeste
body,body
wereldmarkt,wereldmarkt
wijkteam,wijkteam
off,off
droeg,droeg
professional,professional
ruit,ruiten
toveren,toveren
loog,loog
kozijnen,kozijnen
rookmelder,rookmelders
meededen,meededen
volatiliteit,volatiliteit
rotten,rotten
bewoon,bewoonde
uitzetting,uitzetting
venster,vensters
zamelen,zamelen
Airways,Airways
dieselmotor,dieselmotor
stimulans,stimulans
generiek,generieke
cohesie,cohesie
klank,klank
electriciteit,electriciteit
trucs,trucs
doodde,doodde
pil,pils
zongen,zongen
nakomen,nakomen
voorstoel,voorstoelen
wrang,wrang
protestactie,protestacties
Demir,Demir
zeewater,zeewater
luistren,luisterde
onwettig,onwettig
terugvoeren,voeren
zonnebloemolie,zonnebloemolie
Complottheorieën,complottheorieën
webshop,webshops
respecteren,gerespecteerd
eenvoudigweg,eenvoudigweg
opgespoord,opgespoord
droevig,droevig
naïviteit,naïviteit
nauwgezet,nauwgezet
trainingen,trainingen
Colonne,colonne
duw,duwtje
blunder,blunder
luchtalarm,luchtalarm
kleedkamer,kleedkamers
feminisme,feminisme
kerstdag,kerstdagen
inbeslagname,inbeslagname
provinciaal,provinciaal
bespeuren,bespeuren
opportunisme,opportunisme
welvarend,welvarende
idiot,idiote
kaartverkoop,kaartverkoop
overwinnen,overwinnen
redacteur,redacteur
toelaten,toelaat
kantelen,gekanteld
inspectie,inspecties
zieken,zieken
omkomen,omkwamen
rondvraag,rondvraag
steekproef,steekproef
zg,zg
aandelenmarkt,aandelenmarkt
niettemin,niettemin
middenmoot,middenmoot
zorginstelling,zorginstelling
toekenning,toekenning
daarlaten,daargelaten
bisschop,bisschoppen
drager,drager
lachwekkend,lachwekkend
gelovig,gelovige
pervers,perverse
dát,Dát
eindstreep,eindstreep
sexy,sexy
staatpersbureau,staatspersbureau
charme,charme
stream,stream
ambtenarij,ambtenarij
depressief,depressief
eeuwwisseling,eeuwwisseling
roman,romans
tabel,tabel
stikstofneerslag,stikstofneerslag
hint,hint
doodgeread,doodgereden
participatie,participatie
opsteken,opsteken
kenmerken,kenmerkend
wereldgeschiedenis,wereldgeschiedenis
ongezaan,ongezond
zaakvoerder,zaakvoerder
opluchten,opgelucht
gemarteld,gemarteld
rechtszaak,rechtszaak
komeet,komeet
openingswedstrijd,openingswedstrijd
klootjesvolk,klootjesvolk
tekentafel,tekentafel
ontmoedigen,ontmoedigen
beledigen,beledigen
natura,natura
uitsteken,uitsteken
suggereren,suggereerde
overstroming,overstroming
zalig,zalig
donder,donders
weerzien,weerzien
schuilkelder,schuilkelders
weggestuurd,weggestuurd
teruggeflot,teruggefloten
hartverwarmen,hartverwarmend
reflectie,reflectie
afschrikking,afschrikking
zaak,zaakjes
datzelfde,Datzelfde
ondergoed,ondergoed
ramkoer,ramkoers
overnamebod,overnamebod
kapper,kappers
regenboog,regenboog
jazz,jazz
handgeschakelde,handgeschakelde
vijfvoudig,vijfvoudig
jeugdrechter,jeugdrechter
bijdragen,droeg
kapsalon,kapsalon
woonadres,woonadres
overtuiging,overtuigingen
koningsklasse,koningsklasse
stevig,steviger
ploegentijdrit,ploegentijdrit
wreed,wreed
bezaaien,bezaaid
resteren,resteerde
meedogenloos,meedogenloos
ontvluchten,ontvluchten
achterliggen,achterliggende
achterstand,achterstanden
beklimmen,beklimmen
annexeren,geannexeerd
vrede,Vrede
beschermt,beschermt
amateur,amateurs
wereldberoemd,wereldberoemd
afzetmarkt,afzetmarkt
ontwikkelen,ontwikkelden
ontwikkelingland,ontwikkelingslanden
avondspits,avondspits
beticht,beticht
avontuurlijk,avontuurlijke
checken,gecheckt
dé,Dé
code,codes
prompt,prompt
specialistisch,specialistische
bespreking,besprekingen
gebrekkig,gebrekkig
kantelpunt,kantelpunt
kraken,gekraakt
dato,dato
stroomprijs,stroomprijzen
broer,broertjes
bekleed,bekleed
glijden,glijdt
Catalanen,Catalanen
onmisbaar,onmisbare
overledenen,overledenen
weloverwog,weloverwogen
Ervaart,ervaart
Tegen,Tegen
dertigjarig,dertigjarige
steunen,gesteunde
stiefvader,stiefvader
ultra,ultra
huldigen,gehuldigd
produceren,geproduceerde
kondigen,kondigden
kop,kopjes
list,list
wenden,wenden
exploitatie,exploitatie
klimaatplan,klimaatplannen
talenteren,getalenteerde
vermaken,vermaken
gijzelnemer,gijzelnemer
onduidelijk,onduidelijke
me,Me
folder,folders
chalet,chalet
stream,streams
gangbar,gangbare
stond,stond
borg,borg
strijken,strijkt
degenen,Degenen
kraker,krakers
recordhouder,recordhouder
ongelooflijk,Ongelooflijk
spaarrekening,spaarrekening
oekraïense,Oekraïense
twintiger,twintiger
scheppen,geschapen
ruimtetelescoop,ruimtetelescoop
rijdend,rijdend
kunstwereld,kunstwereld
lamp,lampje
lijsttrekker,lijsttrekkers
staatsgasbedrijf,staatsgasbedrijf
rooster,roosters
precedent,precedent
vol,volste
spott,spotten
hoorbaar,hoorbaar
Stikstof,Stikstof
krampachtig,krampachtig
trachten,trachten
nacompetitie,nacompetitie
soeverein,soevereine
gasconcern,gasconcern
Aziatisch,Aziatisch
aflossing,aflossing
apps,apps
beraden,beraden
onderzoeksinstituut,onderzoeksinstituut
ingeruild,ingeruild
overbelasting,overbelasting
optimaliseren,geoptimaliseerd
groener,groener
labo,labo
sier,sier
drog,drogen
bevel,bevelen
Vijf,Vijf
hoedanigheid,hoedanigheid
renommeren,gerenommeerde
subsidiëren,subsidiëren
hersenletsel,hersenletsel
voorbijkomen,voorbijkomen
rapportage,rapportages
leidinggevende,leidinggevende
staat,Staten
gewin,gewin
sekswerker,sekswerkers
hogerop,hogerop
kolonel,kolonel
les,lesje
verhuurder,verhuurders
kruis,kruisen
rivaliteit,rivaliteit
zonneschijn,zonneschijn
Dezelfd,Dezelfde
jouw,jouw
apenpokk,apenpokken
camper,campers
zuidelijk,zuidelijk
verhaal,verhaaltje
ongemerken,ongemerkt
song,song
afwijken,afwijkend
wil,wils
Doorgaans,Doorgaans
Duizenden,Duizenden
herkende,herkende
afhalen,afhalen
tolereren,getolereerd
chaotisch,chaotisch
vraagteken,vraagteken
partijcongres,partijcongres
lekken,lekt
verkleinnen,verkleint
wát,wát
uitdagen,uitdagen
begeven,begaf
verduistering,verduistering
toe,toetje
citeren,citeren
bijstandsuitkering,bijstandsuitkering
ruimtevaartbedrijf,ruimtevaartbedrijf
Jetten,Jetten
veel,veels
enkel,enkels
lied,liederen
samenvatten,samengevat
Feitelijk,Feitelijk
Love,Love
gratis,Gratis
Hebben,Hebt
fouilleren,gefouilleerd
bijstellen,bijstellen
Surinaams,Surinaams
teveel,Teveel
hoog,Hoog
Indien,Indien
Kunnen,Kunt
Komen,Kwam
Liefhebber,Liefhebbers
maw,Maw
Menig,Menig
nergens,Nergens
Omgekeerd,Omgekeerd
Oudere,Oudere
Past,Past
Regelmatig,Regelmatig
toegegeven,Toegegeven
totdat,Totdat
Veruit,Veruit
Vinden,Vinden
voorbeeld,Voorbeelden
werkgever,Werkgevers
Werken,Werkt
zomaar,Zomaar
uitgewezen,uitgewezen
opblazen,opblazen
nostalgisch,nostalgische
secon,seconde
har,hartje
uitzonderen,uitgezonderd
opletten,letten
Armeens,Armeense
luchtvochtigheid,luchtvochtigheid
windstoten,windstoten
riet,riet
afritt,afritten
doorzetten,doorzetten
plunderen,geplunderd
elektronica,elektronica
onwaarschijnlijk,onwaarschijnlijke
afgeleverd,afgeleverd
dienstverlener,dienstverleners
mislukking,mislukking
Aangezien,Aangezien
pieken,pieken
updates,updates
happen,happen
muziekindustrie,muziekindustrie
invloedssfeer,invloedssfeer
kreeg,kreeg
videoverbinding,videoverbinding
wintertijd,wintertijd
nachtclubs,nachtclubs
Aanmelden,Aanmelden
verwittigen,verwittigen
ontzegd,ontzegd
programma,Programma
ultimatum,ultimatum
doelmann,doelmannen
insider,insider
onvoorzien,onvoorziene
lokken,gelokt
toekennen,toekennen
inboedel,inboedel
styling,styling
beursklimaat,beursklimaat
voorbereiden,voorbereidende
passage,passages
sportclub,sportclub
seksistisch,seksistisch
houd,houd
dwaas,dwaas
gleed,gleed
voorzitter,voorzitters
grasmat,grasmat
hokjes,hokjes
ri,ritje
beledigen,beledigend
zelfbeeld,zelfbeeld
middeleeuws,middeleeuws
vertolken,vertolkt
doorkomen,doorkomen
friet,frietjes
meditatie,meditatie
uitduel,uitduel
afspeellen,afspeelde
retailer,retailer
voorgeleiding,voorgeleiding
nietszeggen,nietszeggende
ontdoen,ontdoen
rapporteren,rapporteerde
koelen,koelen
astronomisch,astronomische
beroepsbevolking,beroepsbevolking
beklemtonen,beklemtoont
levenservaring,levenservaring
erbarmelijk,erbarmelijke
kruipruimte,kruipruimte
gezond,Gezond
vertrouwen,vertrouwd
good,good
meenschapsgelden,gemeenschapsgeld
corporate,corporate
benadrukten,benadrukten
onervaren,onervaren
authentiek,authentiek
kalenderjaar,kalenderjaar
schuden,schudt
boerenbedrijf,boerenbedrijf
domineren,gedomineerd
pleitbezorger,pleitbezorger
basisscho,basisscholen
idem,idem
marketeer,marketeers
regelt,regeltjes
uniformen,uniformen
noodlottig,noodlottig
onaantastbaar,onaantastbaar
baallen,baalt
riskeeren,riskeert
framen,framen
algemeen,Algemeen
gehaald,gehaald
gelijkwaardig,gelijkwaardige
meewerkt,meewerkt
achterwiel,achterwielen
verkochten,verkochten
huis,huize
merkwaardig,merkwaardige
Tsjetsjeens,Tsjetsjeense
frats,fratsen
discussiëren,gediscussieerd
onderkoeld,onderkoeld
aloud,aloude
vertrekken,vertrekkende
feature,features
browser,browsers
domein,domeinen
autopsie,autopsie
vertoon,vertoonde
horizontaal,horizontale
scheur,scheuren
allure,allure
first,first
wachtgeld,wachtgeld
storen,gestoorde
wake,wake
nett,netten
sloeg,sloegen
vakantiedag,vakantiedagen
nachten,nachten
versleutelen,versleutelde
kleurstelling,kleurstelling
toonden,toonden
terugtrekken,trokken
geïnterviewd,geïnterviewd
heul,heul
afzienbaar,afzienbare
interesses,interesses
gareel,gareel
vaandel,vaandel
én,én
opvarende,opvarenden
voorliefde,voorliefde
overtreder,overtreders
reactor,reactor
demissionair,demissionair
accountant,accountant
zgn,zgn
logen,gelogen
reisden,reisden
ruis,ruis
verzieken,verzieken
gedram,gedram
nukes,nukes
oefeninterland,oefeninterland
cockpit,cockpit
inkomen,inkomende
pijnstiller,pijnstillers
afschorten,schorten
buitenaards,buitenaardse
schooltijd,schooltijd
samenloop,samenloop
coole,coole
knapp,knappe
ruiter,ruiters
afsluiter,afsluiter
SWIFT,SWIFT
machtpositie,machtspositie
donor,donoren
atleet,atleet
koopwoning,koopwoning
gebruiksgemak,gebruiksgemak
integraal,integraal
heroverwegen,heroverwegen
schreeuwen,schreeuwende
uitnodiging,uitnodigingen
wilt,wilt
behoeven,behoeft
ongeschonden,ongeschonden
rijrichting,rijrichting
provinciebestuur,provinciebestuur
verteren,verteren
consequentie,consequentie
visser,visser
traan,traan
populist,populisten
bloeien,bloeien
overstag,overstag
ruimtevaart,ruimtevaart
dessers,Dessers
lonen,lonen
uitputtingsslag,uitputtingsslag
pinnen,pinnen
toetsing,toetsing
doorpakken,doorpakken
verblind,verblind
eeuwig,eeuwig
wetens,wetens
aanspreekt,aanspreekt
equivalent,equivalent
zoekopdracht,zoekopdrachten
fysiotherapeut,fysiotherapeut
anticiperen,anticiperen
Leuvens,Leuvense
overvaller,overvaller
mailbox,mailbox
stier,stier
tang,tang
jegen,jegens
leveringszekerheid,leveringszekerheid
menens,menens
widget,widget
toezegging,toezeggingen
sharia,sharia
boosterprik,boosterprikken
promoveren,promoveert
gekocht,gekochte
recordhoogte,recordhoogte
inzending,inzending
tropisch,tropisch
afmeting,afmetingen
inrichten,ingerichte
toom,toom
openstellen,openstellen
aanhoren,horen
totaalbedrag,totaalbedrag
marktprijs,marktprijs
heeft,heeft
inplannen,inplannen
pallet,pallets
ingaat,ingaat
deugen,deugend
verbaal,verbale
romantiek,romantiek
belemmering,belemmering
kilometervergoeding,kilometervergoeding
ie,ie
vernietigen,vernietigend
ma,matje
vijfduizen,vijfduizend
vergis,vergis
ongemakkelijk,ongemakkelijke
inwarmen,warmen
geslachtsdeel,geslachtsdeel
weiger,weiger
uitlaat,uitlaten
intellectueel,intellectueel
meldkamer,meldkamer
moét,moét
zogezegd,zogezegd
gesprekspartner,gesprekspartner
voorbeeldfunctie,voorbeeldfunctie
iTune,iTunes
gehoorschade,gehoorschade
klikt,klikt
garderobe,garderobe
herbergen,herbergt
onwetend,onwetend
deug,deug
veroordeelde,veroordeelde
rooster,rooster
Engelstalig,Engelstalige
vierduizend,vierduizend
herleiden,herleiden
spaarboek,spaarboekje
voorverkoop,voorverkoop
opstart,opstart
dieper,diepere
barrière,barrière
fooi,fooi
vakantiebestemming,vakantiebestemming
ov,ov
automatiseren,geautomatiseerd
shooting,shooting
likken,likken
dorst,dorst
binnenkrijgen,binnenkrijgt
nacht,nachtje
partijkartel,partijkartel
mantra,mantra
onpas,onpas
onaangenaam,onaangename
prof,profs
douch,douchen
grazen,grazen
wasstraat,wasstraat
yoghurt,yoghurt
realiseren,realiseer
fascineren,gefascineerd
makelaar,makelaars
mateloos,mateloos
terugdring,terugdringen
zelfspot,zelfspot
gebrek,gebreke
Dutch,Dutch
ingaan,ingaat
kots,kots
kook,kook
afvuren,afvuren
versplintering,versplintering
westers,westerse
socialist,socialist
onderwerpen,onderwerpen
natuurkunde,natuurkunde
educatie,educatie
betogen,betoogt
leeftijdsgroep,leeftijdsgroep
vrouwt,vrouwtjes
zuiderbur,zuiderburen
ëxporteren,geëxporteerd
boemerang,boemerang
sixpack,sixpack
veelzijdig,veelzijdig
gedogen,gedogen
doordeweeks,doordeweekse
zijn,zijne
kennennen,kennende
paal,paaltje
metal,metal
vraagteken,vraagtekens
oefenwedstrijd,oefenwedstrijden
speeldag,speeldagen
binnenvallen,vallen
vervaardigen,vervaardigd
vervangen,vervangend
blunder,blunders
misleid,misleid
voetbalster,voetbalsters
notendop,notendop
controleren,controlerende
gevaarlijk,gevaarlijkste
inkijk,inkijk
noodbevel,noodbevel
cryptomarkt,cryptomarkt
doorzetten,doorgezet
winterperiode,winterperiode
voorselectie,voorselectie
sloegenen,sloegen
democratie,democratieën
gepa,gepaste
vier,vieren
aanscherpen,aanscherpen
gelukkiger,gelukkiger
danig,danig
houtkachel,houtkachels
suggestie,suggesties
kenniscentrum,kenniscentrum
tegenpartij,tegenpartij
Ests,Estse
verlengstuk,verlengstuk
naief,naief
ongeacht,Ongeacht
zacht,zachtst
asperge,asperges
waarnemen,waarnemen
steelen,steelt
kwartaal,kwartalen
gebrek,gebreken
veteraan,veteraan
markt,Markt
godsdienst,godsdienst
middeninkomen,middeninkomens
behartigen,behartigen
aller,aller
lelijk,lelijkste
langzaamaan,langzaamaan
portfolio,portfolio
gaming,gaming
arbeidsinspectie,Arbeidsinspectie
zinnig,zinnig
boezem,boezem
aartsrivaal,aartsrivaal
uitgekocht,uitgekocht
jongen,jongetjes
Arnhemmer,Arnhemmers
herleven,herleven
daler,daler
transmissie,transmissie
stoelen,stoelen
observatie,observaties
wereldkampioenschap,wereldkampioenschappen
hartproblem,hartproblemen
onthullen,onthullen
bed,bedden
verliepen,verliepen
omschrijven,omschreef
rel,rel
onderscheiden,onderscheidt
Back,Back
utopie,utopie
tuinder,tuinders
toezijn,zijn
ongewijzigd,ongewijzigd
bees,beestje
verrader,verrader
lijnrecht,lijnrecht
oorlogmisdadiger,oorlogsmisdadiger
sensationeel,sensationele
stapsgewijs,stapsgewijs
zestiger,zestiger
spion,spion
teleurstellen,teleurstellen
hedendaags,hedendaags
minimaliseren,minimaliseren
innoveren,innoveren
inspirerend,inspirerend
beeld,Beeld
overtrokken,overtrokken
haen,haten
straatverlichting,straatverlichting
partijgenote,partijgenoten
mobieltje,mobieltje
Brussels,Brussels
NU,NU
recent,recentste
leger,legers
klasgenot,klasgenoten
veroordeling,veroordelingen
Bekend,Bekend
Getrouwd,Getrouwd
opmaak,opmaak
afleren,leren
voorgeschiedenis,voorgeschiedenis
belangrijk,Belangrijkste
klaarmaken,maken
leunen,leunen
overhouad,overhouden
trotseren,trotseren
werklozen,werklozen
specs,specs
humeur,humeur
vernietigen,vernietigende
proportioneel,proportioneel
gilde,gilde
koloniaal,koloniaal
omstandigheid,omstandigheid
eensgezindheid,eensgezindheid
vormgegeven,vormgegeven
Benschop,Benschop
tegenkomen,tegengekomen
steunmaatrege,steunmaatregelen
weggesleept,weggesleept
overnachten,overnachten
wreed,wrede
kamerverkiezing,Kamerverkiezingen
bumper,bumpers
gevoeliger,gevoeliger
marktleider,marktleider
bagatelliseren,bagatelliseren
creatie,creaties
etappezege,etappezege
Oekrains,Oekrainse
implantat,implantaten
loondienst,loondienst
vleesvervanger,vleesvervangers
bezighed,bezigheden
nobel,nobel
inbegrepen,inbegrepen
opvallen,viel
implicatie,implicaties
zie,zielen
blok,blokjes
afhaken,afhaken
bruikgemaakken,gebruikgemaakt
brandweerman,brandweerman
hulpgoederen,hulpgoederen
minute,minute
fiasco,fiasco
commandant,commandanten
volhouden,volgehouden
kroning,kroning
betogen,betogen
waartegen,waartegen
modernisering,modernisering
verwoe,verwoeste
Overijssels,Overijsselse
koersstijging,koersstijging
spoorwegovergang,spoorwegovergang
leugenachtig,leugenachtige
tienjaarsrente,tienjaarsrente
Downing,Downing
vervlogen,vervlogen
woensdagnacht,woensdagnacht
studentenhuis,studentenhuis
erotisch,erotische
mirakel,mirakel
erfelijk,erfelijke
nachtclub,nachtclub
gelekte,gelekte
Goede,Goede
frontaal,frontaal
opleidingsniveau,opleidingsniveau
jeuk,jeuk
brandwonden,brandwonden
winstgevendheid,winstgevendheid
variëren,variërend
nóóit,nóóit
groepering,groepering
intrinsiek,intrinsieke
waaier,waaier
helpen,helpende
zijnen,zijnen
inbrengen,inbrengen
tekortschieten,schieten
geluidskwaliteit,geluidskwaliteit
brandweerlieid,brandweerlieden
tasje,tasje
oververtegenwoordigd,oververtegenwoordigd
zweven,zweven
transavia,Transavia
tatoeage,tatoeage
hingen,hingen
vacature,vacatures
detineren,gedetineerde
aantred,aantreden
betand,bestanden
rang,rangen
lidstaat,lidstaat
manipuleren,manipuleren
bug,bug
sloopken,gesloopt
dusverre,dusverre
feature,feature
transgender,transgenders
kul,kul
zondebok,zondebok
Blijkbaar,Blijkbaar
superieure,superieure
rijstrook,rijstrook
clinch,clinch
letterlijk,letterlijke
belastingdruk,belastingdruk
plofkraak,plofkraak
wereldster,wereldster
woonachtig,woonachtig
boer,Boer
stikstofreductie,stikstofreductie
sanering,sanering
omweg,omweg
hoofdmacht,hoofdmacht
Onze,Onze
coronalockdowns,coronalockdowns
cordon,cordon
winkelstraat,winkelstraat
onderbouwd,onderbouwd
maskeren,maskeren
voorgehouden,voorgehouden
ontslagen,ontsloeg
fijner,fijner
virtual,virtual
versterking,versterkingen
organisatorisch,organisatorische
experimenteel,experimentele
arbitrage,arbitrage
chagrijnig,chagrijnig
professionaliteit,professionaliteit
waarschuwen,waarschuwden
stroomen,stroomde
schokgolf,schokgolf
herkenning,herkenning
waarschijnlijk,waarschijnlijke
Buitenlands,Buitenlandse
steiger,steiger
datalek,datalek
winkelier,winkelier
Coronamaatregelen,coronamaatregelen
mariupol,Mariupol
frustreren,gefrustreerde
neoliberaal,neoliberale
keren,keert
geschreeuw,geschreeuw
tragisch,tragisch
belast,belasten
verscheepen,verscheept
inhaalrace,inhaalrace
GEEN,GEEN
vloek,vloek
pleien,pleiten
tandem,tandem
coronagevalel,coronagevallen
skills,skills
toereiken,toereikend
legitiem,legitiem
vakblad,vakblad
stadsverwarming,stadsverwarming
gezichtsherkenning,gezichtsherkenning
piekeren,piekeren
pesterij,pesterijen
noordelijk,noordelijk
vleug,vleugje
capsule,capsule
kondigen,kondigen
windkracht,windkracht
jurk,jurkje
cybercriminaliteit,cybercriminaliteit
Ondernemers,Ondernemers
rondrijden,rondrijden
stablecoins,stablecoins
cultureel,Cultureel
sneltreinvaart,sneltreinvaart
uitlachen,uitlachen
karig,karig
toevlucht,toevlucht
productiekost,productiekosten
voorbehoud,voorbehoud
gascrisis,gascrisis
verankeren,verankerd
standaarden,standaarden
rit,ritje
renster,rensters
eenieder,eenieder
tuner,tuner
aftocht,aftocht
bewonen,bewoond
verantwoordelijkheid,verantwoordelijkheden
vervulling,vervulling
vluchtelingencrisis,vluchtelingencrisis
isolement,isolement
sec,sec
binden,bindende
magnetisch,magnetisch
flyer,flyers
HomeKit,HomeKit
teruggeschroefd,teruggeschroefd
bluswater,bluswater
indoctrinatie,indoctrinatie
kortzichtig,kortzichtig
redacteur,redacteuren
wond,wonden
tuinbouw,tuinbouw
akelig,akelig
ontkomen,ontkomt
voeg,voeg
gepensioneerd,gepensioneerde
abstract,abstracte
bedrijf,bedrijfje
uitbreiding,uitbreidingen
wandeling,wandelingen
barst,barsten
gevaarte,gevaarte
Veiligheidsregio,Veiligheidsregio
nalatigheid,nalatigheid
uitnodigen,nodigen
voedselcrisis,voedselcrisis
spotlight,spotlight
besmeten,besmette
jager,jagers
uittrekken,trekken
investeren,investeerde
zenuwachtig,zenuwachtig
parkeerplek,parkeerplek
afwijzing,afwijzing
alg,algen
hernieuwen,hernieuwde
Daarvan,Daarvan
verbaas,verbaas
archief,archieven
inzien,ingezien
bars,bars
doorvangen,vangen
ingeperken,ingeperkt
levenslicht,levenslicht
begeleid,begeleid
wegrennen,wegrennen
zang,zang
koetswerk,koetswerk
onroerend,onroerend
reaguursel,reaguursel
kringloop,kringloop
speculatie,speculaties
opspoorgen,opgespoord
ijskoud,ijskoude
lachen,lachte
pony,pony
bureaustoel,bureaustoel
vergat,vergat
verlangen,verlangt
hooggeplaatst,hooggeplaatste
gangbaar,gangbare
bureaucratisch,bureaucratische
L,L
stralen,stralend
handhaver,handhavers
onophoudelijk,onophoudelijk
ANP,ANP
nabeur,nabeurs
rondgaan,rondgaan
kind,Kind
AFP,AFP
Dat,Dat
strateeg,strateeg
pionier,pionier
foetus,foetus
aandring,aandringen
hoofddoel,hoofddoel
documentaires,documentaires
evenzeer,evenzeer
verminderde,verminderde
termijn,termijnen
koolstofdioxide,koolstofdioxide
ontlasten,ontlasten
bezorging,bezorging
betwijfelen,betwijfel
leien,leien
topsporter,topsporter
kleindochter,kleindochter
veelbespro,veelbesproken
duivel,duivels
levensbelang,levensbelang
wéét,wéét
berenmarkt,berenmarkt
oase,oase
verrekijker,verrekijker
Pols,pols
kampt,kampten
geruststelling,geruststelling
lam,lam
overhouden,overhoudt
grind,grind
uitdrukken,uitdrukken
dreig,dreigen
vernemen,vernam
routine,routine
gascentrale,gascentrales
aanwas,aanwas
escaleren,escaleert
koolstofvezel,koolstofvezel
installateur,installateur
loos,loos
act,act
Peruaans,Peruaanse
TMZ,TMZ
Y,Y
ruw,ruw
overvol,overvol
cheque,cheque
bijbaan,bijbaan
versterken,versterkte
uitbrapen,uitbracht
begrijp,begrijpen
betoging,betogingen
afschrikken,schrikken
koel,koelen
oekraïne,Oekraïne
wandelaar,wandelaar
forensisch,forensisch
Julia,Julia
Enzo,enzo
excentriek,excentrieke
omvormen,omgevormd
Lets,Letse
uitgescholden,uitgescholden
puber,pubers
Klimaat,Klimaat
gehaven,gehavende
genuanceerder,genuanceerder
afhandelen,afhandelen
gridstraf,gridstraf
vertrouweling,vertrouweling
sportman,sportman
doodschoot,doodschoot
overgekomen,overgekomen
meegegaan,meegegaan
schenken,schenkt
kenmerkend,kenmerkende
witwassen,witwassen
hands,hands
ontbinden,ontbinden
fruitbedrijf,fruitbedrijf
Truss,Truss
Luiks,Luikse
kassei,kasseien
inwilligen,ingewilligd
enkelband,enkelband
veer,veer
affiche,affiche
thuiswedstrijd,thuiswedstrijden
luid,luider
flexwoning,flexwoningen
Plastic,plastic
afwezig,afwezige
c,c
refereren,refereert
vrijgeven,vrijgeven
reanimeren,gereanimeerd
stralen,straalt
voorzien,voorzag
quote,quote
geld,gelden
pijpleiding,pijpleidingen
reusachtig,reusachtige
weide,weide
berger,berger
verkeren,verkeerde
impasse,impasse
rittenkoer,rittenkoers
zorgtoeslag,zorgtoeslag
uitschrijven,uitschrijven
boekhouding,boekhouding
hoofddoek,hoofddoekje
schoonmaker,schoonmakers
sneue,sneue
samengestellen,samengestelde
opperen,opperde
enkelblessure,enkelblessure
centrale,centrale
groet,groet
basisonderwijs,basisonderwijs
analyseren,analyseerde
configuratie,configuratie
overlegd,overlegd
veelbelovend,veelbelovende
dagzege,dagzege
Lukaku,Lukaku
demografisch,demografische
queer,queer
falen,falend
kier,kier
schoonvader,schoonvader
Arena,arena
droon,drone
gasleiding,gasleiding
hoofdrol,hoofdrollen
proefschrift,proefschrift
Deelname,Deelname
verpakken,verpakt
troonrede,troonrede
huurling,huurling
aanheffen,heffen
vegetatie,vegetatie
koel,koele
verhuissen,verhuist
handelde,handelde
lunchtijd,lunchtijd
type,typen
opheldering,opheldering
ontgoocheld,ontgoocheld
doorvechten,vechten
aantrof,aantrof
hes,hesjes
chassis,chassis
onwetendheid,onwetendheid
prostitutie,prostitutie
degene,Degene
afblazen,afgeblazen
vastgebonen,vastgebonden
grille,grille
neerslagtekort,neerslagtekort
aardbeien,aardbeien
godin,godin
graaf,graven
scherp,scherpere
uitdagen,uitdagend
uitgestrekt,uitgestrekte
stroomvoorziening,stroomvoorziening
rent,rent
presenteren,gepresenteerde
samenwerken,samenwerkende
zegevieren,zegevierde
overtreffen,overtreffen
puree,puree
Kempens,Kempense
komisch,komische
fontein,fontein
baseeren,baseert
fotografie,fotografie
lijm,lijm
voldoende,Voldoende
rennen,rende
daagen,daagde
uitdroging,uitdroging
