Morph-lemma,Morph-inflection
particularmente,particularmente
clique,clique
exibir,exibido
baixo,baixas
clicar,clicar
terço,terço
retornar,retorna
cidadania,cidadania
gostar,gostam
astro,astro
cair,caindo
fundação,fundação
distribuír,distribuídas
abordar,abordar
tender,tendem
clínica,clínica
acontecimento,acontecimentos
desenho,desenho
automóvel,automóveis
influenciador,influenciador
setembro,Setembro
aeronave,aeronaves
empresarial,empresarial
fazer,faziam
decisivo,decisivo
questionar,questiona
envolver,envolver
contribuir,contribui
adulto,adulto
buraco,buraco
comparar,comparado
italiano,italiana
futuro,futura
reverter,reverter
adotar,adotadas
vergonha,vergonha
convidar,convidados
conselheiro,conselheiro
recusar,recusou
disposto,disposto
barreira,barreira
fila,filas
cura,cura
tocar,tocou
acertar,acertar
abandono,abandono
assegurar,assegurou
perigoso,perigoso
presidente,presidentes
armar,armados
religião,religião
internauta,internautas
sindicato,sindicato
entorpecente,entorpecentes
relacionar,relacionado
embate,embate
internado,internado
variar,variam
vencedor,vencedores
regresso,regresso
transporte,transportes
presencialmente,presencialmente
fraude,fraudes
apurar,apurou
administração,Administração
vulnerável,vulnerável
suspender,suspender
afirmação,afirmação
especificamente,especificamente
acessório,acessórios
crescer,cresce
nação,nações
açúcar,açúcar
recomendação,recomendações
armar,armado
enfrentar,enfrentou
reconstrução,reconstrução
símbolo,símbolo
nomeadamente,nomeadamente
convenção,convenção
diminuir,diminuiu
barulho,barulho
alto,superiores
vinho,vinhos
músico,músicos
façam,façam
estados,estados
jornalismo,jornalismo
envolver,envolvem
externo,externo
adicional,adicionais
oferecir,oferecidas
matrícula,matrícula
confortável,confortável
consultar,consultar
desistir,desistir
delegada,delegada
recessão,recessão
engenheiro,engenheiro
fico,fico
ser,Fui
morar,moram
embaixador,embaixador
esclarecer,esclarece
destino,destinos
ligar,ligada
ocorrer,ocorrendo
básico,básicas
prejudicar,prejudicar
vacinar,vacinadas
avião,aviões
prever,previstas
escassez,escassez
preto,preta
etanol,etanol
atingir,atingindo
bandido,bandidos
indicar,indicada
navio,navio
disciplina,disciplina
terapia,terapia
atingir,atingidas
destacar,destacando
garantir,garantido
debater,debater
comitê,Comitê
pronunciamento,pronunciamento
ultrapassar,ultrapassar
rock,rock
fortemente,fortemente
guarda,guarda
central,centrais
desinformação,desinformação
considerável,considerável
dividir,dividido
alcançar,alcançado
encerrar,encerrado
definir,definidos
prestes,prestes
petista,petistas
citar,citados
disputar,disputa
falso,falsos
variar,varia
articulação,articulação
convocação,convocação
mandato,mandatos
suspender,suspensa
positivo,positivas
alíquota,alíquota
desvio,desvio
relatório,relatórios
imunizante,imunizantes
climático,climática
passaporte,passaporte
denunciar,denunciou
legislativo,legislativas
lançamento,lançamentos
lote,lotes
natal,natal
sofrer,sofreram
requerimento,requerimento
restante,restantes
preocupar,preocupa
brincar,brincar
mandatário,mandatário
tramitação,tramitação
conquistar,conquistado
reconhecer,reconhecida
admitir,admite
participação,participações
rico,ricos
em este,nestes
parede,parede
varejo,varejo
útil,úteis
desaparecimento,desaparecimento
justificar,justifica
imaginar,imaginar
comunicar,comunicar
leve,leve
assistência,assistências
barreira,barreiras
síndrome,síndrome
definitivo,definitiva
grau,graus
espanhol,espanhola
estatuto,estatuto
multidão,multidão
significado,significado
laudo,laudo
memória,memórias
físico,físicos
moto,motos
dividir,dividir
ganhar,ganharam
substituir,substituído
mundial,mundiais
transferir,transferido
bloco,blocos
doce,doce
afastar,afastado
condutor,condutores
fluminense,fluminense
unir,unir
gestação,gestação
estatística,estatísticas
agricultor,agricultores
cumprir,cumprido
g,g
reagir,reagiu
chinês,chinesa
tornar,tornam
pedra,pedra
bancário,bancárias
bomba,bombas
histórico,históricos
terminal,terminal
faculdade,faculdade
fama,fama
garantia,garantias
game,games
alívio,alívio
contaminação,contaminação
ficha,ficha
adiante,adiante
extraordinário,extraordinário
soma,soma
coligação,coligação
dica,dica
golpe,golpes
certezar,certeza
voltar,voltará
eles,lhes
anunciar,anunciaram
empreendedor,empreendedor
fugir,fugiram
marcado,marcado
procurar,procurado
areia,areia
efetivamente,efetivamente
sócio,sócios
selecionar,selecionados
epidemiológico,epidemiológico
treinamento,treinamentos
internar,internados
usina,usina
empregado,empregados
verificação,verificação
permitir,permitirá
modernização,modernização
advocacia,advocacia
esconder,esconder
maternidade,maternidade
prorrogação,prorrogação
avaliação,avaliações
dar,dados
britânico,britânica
consciente,consciente
moeda,moedas
liderar,liderada
achar,achou
grão,grãos
corredor,corredores
quarto,quartos
folha,folha
certo,certas
infração,infração
acréscimo,acréscimo
revelar,revelar
empreendedor,empreendedores
retirar,retirado
provar,provar
trave,trave
negro,negras
duplo,dupla
abrir,abrindo
ordem,ordens
descanso,descanso
proibir,proibido
ter,tínhamos
pavimentação,pavimentação
acionar,acionou
sair,saem
repasse,repasse
sentir,sentindo
lir,lindo
ouvir,ouvidas
superintendente,superintendente
decorrer,decorre
complexidade,complexidade
equipa,equipas
prisão,prisões
fortalecimento,fortalecimento
cúpula,cúpula
esgoto,esgoto
planejar,planeja
antigo,antigas
declarar,declara
equivaler,equivale
ampliar,ampliou
prioridade,prioridades
expandir,expandir
voz,vozes
dispor,dispõe
recuperar,recuperou
seguro,seguros
mineiro,mineiro
custódia,custódia
usar,usava
religioso,religioso
determinar,determinados
prato,prato
votar,votaram
variedade,variedade
acionar,acionados
produtivo,produtiva
negócio,Negócios
especializar,especializado
basear,baseada
pobre,pobre
contribuição,contribuições
produzir,produzidos
justificar,justificar
caminhonete,caminhonete
captação,captação
auditório,auditório
comparecer,compareceu
transmitir,transmitida
propor,propor
drenagem,drenagem
mapa,mapa
ligar,liga
destruir,destruir
enfim,enfim
anual,anuais
carta,cartas
preferir,prefere
lua,Lua
esperar,esperamos
Tivemos,Tivemos
aparentemente,aparentemente
banda,bandas
transmitir,transmitido
sócio,sócio
competitivo,competitivo
rico,rico
mostra,mostra
agosto,Agosto
colaborar,colaborar
desejar,desejam
em este,nestas
quadrilha,quadrilha
cultura,culturas
certificação,certificação
frente,frentes
seguir,seguia
pesar,pesar
nariz,nariz
francês,franceses
básico,básicos
auditoria,auditoria
disseminação,disseminação
transação,transação
comportamento,comportamentos
quilómetro,quilómetros
requerer,requer
missa,missa
assessor,assessor
despedida,despedida
prestar,prestados
coloque,coloque
assinante,assinantes
nomeação,nomeação
tratar,tratado
excluir,excluído
sob,Sob
condenar,condenou
tomar,tomado
polícia,polícias
testar,testar
associar,associado
instabilidade,instabilidade
produtivo,produtivo
conter,contendo
devolução,devolução
obrigação,obrigações
promover,promovendo
invés,invés
sepultamento,sepultamento
transtorno,transtornos
prévio,prévio
argumento,argumentos
formar,formou
vermelho,vermelha
fazer,fazemos
direto,diretos
viabilizar,viabilizar
paralisação,paralisação
convocar,convocados
comédia,comédia
signo,signo
paciência,paciência
segurar,segurar
entrada,entradas
atender,atendendo
elemento,elemento
riqueza,riqueza
comprovação,comprovação
socorrir,socorrida
oficina,oficina
semifinal,semifinais
obter,obtidas
game,game
pensar,pensei
de aí,Daí
Haverá,Haverá
seguir,seguiram
entrega,entregas
elaborar,elaborado
morto,morta
convênio,convênio
laço,laços
amar,ama
rumor,rumores
correção,correção
evidência,evidências
aprendizagem,aprendizagem
considerar,consideram
encaminhar,encaminhadas
comitê,comitê
cobrar,cobrado
domingo,domingos
belo,bela
demorar,demorou
empresária,empresária
juventude,juventude
elevar,elevar
sair,saído
correr,correu
ocupante,ocupantes
consórcio,consórcio
declarar,declarar
interno,internas
contagem,contagem
computador,computadores
dependência,dependência
orientar,orienta
piores,piores
defender,defendendo
virtual,virtuais
amplamente,amplamente
embarcação,embarcação
comprar,comprado
relembrar,relembrou
regularização,regularização
teoria,teoria
interrupção,interrupção
chegar,chegará
excelência,excelência
cujo,cujos
integrar,integram
preparar,preparando
limpa,limpa
clínico,clínico
lançar,lança
cota,cota
detalhe,detalhe
selecionar,selecionar
curva,curva
preparo,preparo
faltar,faltam
triste,triste
publicar,publicados
liderar,liderar
receber,recebidas
descumprimento,descumprimento
protagonismo,protagonismo
desembargador,desembargador
criar,criadas
jogada,jogadas
efetuar,efetuar
nenhum,Nenhum
Questionar,Questionado
estabelecer,estabeleceu
racial,racial
esclarecimento,esclarecimentos
obstáculo,obstáculos
demor,demora
corredor,corredor
reduzir,reduziu
tentar,tentava
raiva,raiva
ômicron,ômicron
durar,dura
mantir,mantida
alegrio,alegria
pronto,prontos
frequente,frequentes
utilizar,utilizam
concurso,concursos
prevenir,prevenir
colunista,colunista
mentira,mentira
publicar,publicadas
minimizar,minimizar
exceto,exceto
Católica,Católica
sustentável,sustentáveis
possar,possamos
falar,falamos
deixar,deixará
apartamento,apartamentos
ir,ido
responsabilidade,responsabilidades
representar,representou
humorista,humorista
independente,independentes
liderar,liderado
barriga,barriga
saneamento,saneamento
tarifa,tarifas
falha,falhas
preparar,preparou
carnaval,Carnaval
peixe,peixe
surgir,surgem
célula,células
aplicar,aplicados
pesca,pesca
aposentado,aposentados
tênis,tênis
obviamente,obviamente
sexto,sexta
emitir,emitido
gelo,gelo
smartphone,smartphone
desistir,desistiu
descrever,descreveu
criar,criados
controlo,controlo
precedente,precedentes
diário,diários
ferro,ferro
estranho,estranho
executar,executar
compor,compõem
praça,praças
comandar,comandado
querer,querendo
moça,moça
sobreviver,sobreviver
dizer,Disse
drama,drama
imobiliário,imobiliário
democrático,democrática
promover,promoveu
trazer,trará
operadora,operadora
gravar,gravado
chutar,chutou
vazamento,vazamento
estoque,estoques
tomar,toma
pretender,pretendem
trilha,trilha
convivência,convivência
investidor,investidor
adotar,adotada
euro,euro
maravilhoso,maravilhoso
comunicar,comunicou
cota,cotas
fotografia,fotografias
amostra,amostras
extraordinário,extraordinária
evitar,evitando
instalar,instalar
profundamente,profundamente
informar,informados
freguesia,freguesia
fechar,fecharam
estresse,estresse
moderno,moderno
dedicar,dedicar
portfólio,portfólio
publicar,publicar
beira,beira
cardápio,cardápio
enviar,enviadas
jornal,jornais
perdão,perdão
estrear,estrear
antecedência,antecedência
atualização,atualizações
remédio,remédios
trigo,trigo
exportação,exportação
plantio,plantio
ofensiva,ofensiva
probabilidade,probabilidade
somar,somando
obter,obtidos
golo,golo
recepção,recepção
surpresa,surpresas
praticar,praticado
ferida,feridas
constatar,constatado
instância,instância
barato,barato
vir,venha
atentado,atentado
este,Estas
Município,Município
laboratório,laboratórios
discriminação,discriminação
acessibilidade,acessibilidade
utilizar,utilizou
privatização,privatização
superfície,superfície
argumentar,argumenta
discurso,discursos
exclusão,exclusão
reduzir,reduz
ambulância,ambulância
namoro,namoro
acusar,acusa
ser,fora
elevar,elevada
turma,turmas
reagir,reagir
disponibilizar,disponibilizar
eventualmente,eventualmente
ave,aves
distrito,distritos
recado,recado
pontuação,pontuação
noção,noção
crise,crises
cem,cem
competitividade,competitividade
sobrevivência,sobrevivência
tenista,tenista
convidar,convidou
expediente,expediente
impor,impor
pagar,pagou
acervo,acervo
chegar,chegue
herói,herói
olhar,olha
residente,residente
senhora,senhora
Fizemos,Fizemos
recorde,recordes
mortalidade,mortalidade
acolher,acolher
personalidade,personalidades
associado,associados
destinação,destinação
inédito,inédita
turístico,turístico
tranquilo,tranquila
atendir,atendido
somar,somou
provisório,provisória
fácil,fáceis
logística,logística
ensaio,ensaios
detalhar,detalhou
defensor,defensores
declarar,declarado
comandar,comandada
parlamento,Parlamento
executivo,executivos
dar,dadas
ficar,ficaria
operar,opera
gravar,gravar
naturalmente,naturalmente
uniforme,uniforme
contribuir,contribuindo
fio,fio
favorito,favoritos
passar,passei
mineração,mineração
hotel,hotéis
reeleger,reeleito
encarar,encara
falar,falaram
nuvem,nuvens
executar,executado
medicina,medicina
participar,participando
limitação,limitações
sanção,sanção
lançar,lançados
furto,furtos
existente,existente
ser,Seria
protagonista,protagonistas
criticar,criticar
gratuita,gratuitas
cobrar,cobrou
surgir,surgiram
crítica,crítica
comprometimento,comprometimento
fornecer,fornece
fumaça,fumaça
metropolitano,metropolitana
visitar,visita
susto,susto
reflexo,reflexo
ampla,ampla
fotografia,fotografia
variante,variantes
conhecido,conhecida
País,País
assembleia,assembleia
namorada,namorada
quanto,quantos
colocar,colocada
peixe,peixes
vegetação,vegetação
previamente,previamente
isolar,isolado
renovar,renovar
plateia,plateia
brinquedo,brinquedos
gerar,gerado
despesa,despesa
vir,vimos
emitir,emitir
ficar,fiquem
organizador,organizadores
cair,caído
conversar,conversando
aplicação,aplicações
habilitação,habilitação
Centro,centro
vitória,Vitória
eleitos,eleitos
julho,Julho
procurador,procurador
questionar,questionar
web,web
negar,negar
reclamação,reclamação
paralelo,paralelo
método,métodos
observar,observado
sindicato,sindicatos
pacote,pacotes
mm,mm
preliminar,preliminar
décimo,décimo
brincadeira,brincadeiras
luto,luto
devolver,devolver
imigrante,imigrantes
secretário,secretários
certos,certos
relacionamento,relacionamentos
folhetim,folhetim
concerto,concerto
durar,durar
somar,somar
grávida,grávida
identificar,identificadas
regulamento,regulamento
esclarecer,esclareceu
dieta,dieta
espacial,espacial
apto,aptos
mortal,mortais
cumprir,cumpridos
sabor,sabor
cotidiano,cotidiano
angolano,angolano
salão,salão
bônu,bônus
comissão,comissões
restar,resta
moral,morais
março,Março
profundidade,profundidade
bebida,bebida
disputar,disputam
carga,cargas
prender,prender
conceder,concedida
criminalidade,criminalidade
cadeira,cadeiras
levar,levará
administrativo,administrativos
cesta,cestas
comorbidade,comorbidades
analisar,analisou
trabalhista,trabalhista
rever,rever
aliado,aliado
surgimento,surgimento
ex,ex
alemã,alemã
suspender,suspendeu
determinar,determinada
solicitação,solicitações
preocupado,preocupado
economista,economistas
automático,automática
linda,linda
atmosfera,atmosfera
dividir,divididos
cento,cento
expulso,expulso
velório,velório
escanteio,escanteio
sugerir,sugeriu
janela,janelas
centroavante,centroavante
favorito,favorito
pesar,pesado
estar,estado
gerar,geram
provocar,provocado
escritório,escritórios
chamada,chamada
sentido,sentidos
moradia,moradia
competente,competentes
consiga,consiga
enfrentar,enfrentando
instalar,instalada
definitivo,definitivo
único,únicos
normalidade,normalidade
dirigir,dirigiu
descobrir,descobre
pausa,pausa
folha,folhas
ter,Tinha
divulgar,divulga
incluir,incluiu
teor,teor
captura,captura
ingressar,ingressar
preconceito,preconceito
exército,Exército
expressivo,expressiva
preso,presas
atraso,atrasos
suicídio,suicídio
luz,luzes
censura,censura
apoio,apoios
elevar,elevados
dirigir,dirigido
pastor,pastores
salientar,salienta
incerteza,incerteza
visível,visível
diabete,diabetes
mexer,mexer
leitor,leitores
tendência,tendências
preocupar,preocupar
realizar,realizam
pilar,pilares
emocionante,emocionante
apontar,apontar
viver,vivia
investigado,investigados
seguir,seguida
garota,garota
criminal,criminais
saudade,saudade
instalar,instalado
deslocamento,deslocamento
notar,notar
relembrar,relembra
estar,estávamos
remédio,remédio
residencial,residencial
funcionária,funcionária
interdição,interdição
esportivo,esportiva
diminuir,diminui
apoiar,apoia
cão,cão
supermercado,supermercado
haver,haveria
necessitar,necessitam
depoimento,depoimentos
ecossistema,ecossistema
fala,falas
brasileira,brasileiras
distribuidora,distribuidoras
humanitário,humanitária
avaliar,avaliado
commodities,commodities
helicóptero,helicóptero
colo,colo
antecipar,antecipada
bater,batendo
muro,muro
artesanato,artesanato
longo,longas
tr,trem
grito,gritos
aliar,aliado
disponibilizar,disponibilizado
convidar,convidado
homicídio,homicídios
pagar,pagando
desastre,desastre
cineasta,cineasta
votado,votado
indicar,indicando
obter,obtido
existir,existia
resto,restos
alegação,alegações
psicológico,psicológico
reforço,reforços
carnaval,carnaval
andar,anda
liberar,liberados
fortuna,fortuna
pensar,pensam
roubar,roubar
chegar,chegado
quase,Quase
contratar,contratados
consultor,consultor
motocicleta,motocicletas
liga,liga
moderno,moderna
infectar,infectados
significativamente,significativamente
industrial,industriais
encaminhar,encaminhou
circular,circulam
impulso,impulso
taça,taça
expor,expor
suspeito,suspeita
habilidade,habilidade
conectar,conectar
ter,Tive
internado,internada
migrante,migrantes
troca,trocas
longa,longa
kits,kits
revelação,revelação
vivo,viva
doar,doar
caça,caça
mistério,mistério
decorrente,decorrentes
recolher,recolher
perguntar,perguntar
recuar,recuou
onze,onze
inimigo,inimigo
garantir,garantem
abordar,abordou
aguardar,aguardam
defender,defendem
Que,Que
sítio,sítio
caminhoneiro,caminhoneiros
pensamento,pensamentos
repente,repente
primário,primário
resultar,resultaram
embarcação,embarcações
catálogo,catálogo
policiamento,policiamento
vacinar,vacinados
véspera,vésperas
atualizar,atualizar
ascensão,ascensão
viajar,viajou
submeter,submetido
incentivo,incentivos
bonito,bonita
complementar,complementou
quanta,quantas
restauração,restauração
idosa,idosa
oração,orações
mérito,mérito
perspectiva,perspectivas
ensaio,ensaio
parque,parques
reação,reações
preferir,preferiu
berlinda,berlinda
engenharia,engenharia
estender,estende
vilão,vilão
incrível,incríveis
aproximar,aproxima
menu,menu
progresso,progresso
refletir,refletir
depósito,depósitos
reiterar,reiterou
mercadoria,mercadorias
prévio,prévia
procurar,procuram
comandar,comandar
luta,lutas
aderir,aderir
revolução,revolução
tucano,tucano
cartaz,cartaz
pressão,pressões
autorizar,autorizada
celebrar,celebrado
assinatura,assinaturas
senso,senso
transparente,transparente
planta,planta
compartilhar,compartilhado
pressionar,pressionar
cancelar,cancelar
médico,médicas
caos,caos
apurar,apurado
inspirar,inspirado
selo,selo
jejum,jejum
ilha,ilhas
instalar,instalados
promoção,promoções
economizar,economizar
empatar,empatar
divertido,divertido
achar,achei
reajuste,reajustes
ondas,ondas
solicitar,solicitado
acréscimo,acréscimos
ilegal,ilegais
cientista,cientista
lógico,lógica
comerciante,comerciante
queixa,queixa
conversão,conversão
convencer,convencer
agredir,agredir
pena,penas
holandês,holandês
vinte,vinte
nascer,nascido
consumir,consumir
puder,puder
servir,servem
comprovar,comprovar
roubar,roubado
em esse,Nesses
parcelamento,parcelamento
patrocínio,patrocínio
abranger,abrange
exclusivo,exclusivos
ultrapassar,ultrapassou
pátio,pátio
licenciamento,licenciamento
preenchimento,preenchimento
sensível,sensível
acompanhar,acompanhados
corrigir,corrigir
habitual,habitual
postos,postos
smartphone,smartphones
telefone,telefones
ala,ala
seção,seção
diagnóstico,diagnósticos
balança,balança
provocar,provocada
arquitetura,arquitetura
contínuo,contínuo
metodologia,metodologia
liberar,liberou
remoto,remoto
celebrar,celebra
matéria,matérias
único,únicas
vizinho,vizinha
subsídio,subsídios
contenção,contenção
privacidade,privacidade
longo,longos
feriado,feriados
facial,facial
revelar,revelada
casal,casais
outubro,Outubro
depender,dependem
quente,quentes
dedo,dedo
seco,seco
doente,doente
débito,débito
reclusão,reclusão
fomento,fomento
confirmar,confirmadas
vencer,vence
prever,previa
espalhar,espalhados
atirar,atirou
pegar,pega
esquerdo,esquerda
abandonar,abandonado
projecto,projecto
frequente,frequente
repetir,repetiu
desfile,desfiles
tortura,tortura
tempestade,tempestade
tela,telas
dizer,digo
irmã,irmãs
fora,Fora
em aquele,Naquele
instituto,institutos
cometir,cometidos
bloquear,bloquear
experimentar,experimentar
apoiar,apoiado
desaceleração,desaceleração
discutir,discutido
localizado,localizada
pensão,pensão
gostar,gostou
turístico,turísticos
destacar,destacam
pauta,pautas
mama,mama
absoluto,absoluto
conselheiro,conselheiros
evoluir,evoluir
roda,roda
costume,costume
marcador,marcador
responder,responderam
continental,continental
fatura,fatura
recomendar,recomendado
competente,competente
cassação,cassação
rebater,rebateu
correspondente,correspondente
segurança,seguranças
claro,claras
comandar,comandou
residencial,residenciais
adepto,adeptos
preocupante,preocupante
sujeito,sujeito
baiano,baianos
óculos,óculos
analisar,analisados
condenar,condenados
voltar,voltados
mídia,mídias
energia,energias
estímulo,estímulo
financiar,financiar
governar,governar
casado,casado
fraco,fraco
jogar,jogado
preparar,preparados
percorrer,percorrer
oposto,oposto
brincar,brincou
resolver,resolve
Graças,Graças
pedaço,pedaço
clínico,clínicos
fabricante,fabricantes
metrô,metrô
parabéns,parabéns
interessante,interessantes
encaminhamento,encaminhamento
comprometer,comprometer
apontar,apontando
economia,Economia
querer,queriam
ocorrer,ocorra
retirar,retirados
kit,kit
segar,segue
gerar,gerados
receber,recebida
carreira,carreiras
português,portuguesas
efetuar,efetuou
terminal,terminais
novela,novelas
religioso,religiosos
flagrar,flagrado
registar,registou
militante,militantes
reunir,reuniram
espetáculo,espetáculos
reduzir,reduzindo
vencedor,vencedora
essência,essência
transferir,transferir
magistrado,magistrados
passe,passes
colocar,colocados
homenagem,homenagens
abordar,abordados
porto,portos
receio,receio
pistola,pistola
ofertar,ofertadas
ficar,Fica
poder,Podem
descobrir,descobriram
letra,letra
adquirir,adquiridos
contemplar,contempla
objetivo,objetiva
desenvolver,desenvolvida
credibilidade,credibilidade
impedir,impediu
líquido,líquida
regulação,regulação
imunidade,imunidade
crescer,cresceram
laranja,laranja
apreender,apreendidas
à,À
calibre,calibre
assegurar,assegura
construir,construiu
inaugurar,inaugurada
tecido,tecidos
ficção,ficção
dificilmente,dificilmente
brilho,brilho
avisar,avisou
monitorar,monitorar
render,rendeu
ser,seres
arquivo,arquivo
caminhar,caminhar
letra,letras
separar,separar
tensão,tensões
lar,lar
olhar,olhando
panorama,panorama
convocar,convocado
explicação,explicação
focar,focado
propor,proposto
médio,médios
levar,levadas
acaso,acaso
pensar,pensou
puder,puderam
ídolo,ídolo
saber,Sei
Lembrando,Lembrando
normalmente,Normalmente
posteriormente,Posteriormente
japonês,japonês
réu,réus
distribuir,distribuir
repasse,repasses
conceder,conceder
acusar,acusada
dependente,dependentes
estender,estender
propor,propôs
derrubar,derrubar
contratar,contratada
juntar,juntas
delito,delito
legislativo,legislativo
domicílio,domicílio
esperar,esperada
endereço,endereços
tratar,tratada
adotar,adotado
orçamentário,orçamentária
desaparecer,desapareceu
potencial,potenciais
mansão,mansão
vendedor,vendedor
enfermeiro,enfermeiros
muscular,muscular
deslizamento,deslizamentos
trans,trans
ferir,ferido
cobrir,cobrir
bola,bolas
impressionante,impressionante
dente,dentes
vazio,vazio
companheira,companheira
nobre,nobre
mostrar,mostrado
avô,avô
reduzir,reduzida
realizar,realizará
posicionar,posicionar
desenvolvir,desenvolvidas
adiar,adiado
sanitário,sanitárias
limpar,limpar
encontrar,encontrava
haver,havendo
desculpa,desculpa
negar,negado
desespero,desespero
instrução,instrução
golo,golos
perceber,perceberam
deter,detidos
impedimento,impedimento
contar,contaram
TV,TV
evangélico,evangélicos
parecer,Parece
andar,andando
rejeitar,rejeitou
ocorrer,ocorrida
apostar,aposta
atuação,atuações
simultaneamente,simultaneamente
houver,houvesse
classificar,classificar
complementar,complementa
tristir,triste
estrutural,estrutural
vigência,vigência
contemplar,contemplados
jardim,jardim
colocar,colocadas
celebração,celebrações
ameaçar,ameaçar
enquete,enquete
avançar,avançado
prosseguir,prossegue
substância,substâncias
aldeia,aldeia
nuclear,nucleares
painel,painéis
apagar,apagar
porto,porto
ligar,ligou
indígeno,indígena
elegeu,elegeu
cabelo,cabelos
vencimento,vencimento
experiente,experiente
assassinato,assassinatos
comprimento,comprimento
adaptar,adaptar
falecimento,falecimento
amarela,amarela
junho,Junho
demonstração,demonstração
sal,sal
mudar,mudando
tornar,tornado
melhorar,melhorou
querer,queira
motor,motores
coletivo,coletivos
antecipar,antecipar
reabilitação,reabilitação
guardar,guardar
nomear,nomeado
auxiliar,auxiliares
aperto,aperto
praticar,praticados
incremento,incremento
humano,humanas
criticar,critica
goleada,goleada
manobra,manobras
sargento,sargento
declínio,declínio
tributo,tributos
administrador,administrador
chorar,chorar
votar,votado
debaixo,debaixo
invadir,invadir
alterar,alterado
Sabemos,Sabemos
nascer,nascer
bilheteria,bilheteria
acusar,acusados
donar,dona
artístico,artístico
residir,reside
estudar,estuda
distinto,distintos
adolescência,adolescência
desigualdade,desigualdade
quer,quer
aval,aval
orientar,orientar
carregar,carrega
antecipação,antecipação
cumprir,cumprindo
embarque,embarque
origem,origens
impeachment,impeachment
testar,testou
sector,sector
aplicar,aplica
governante,governante
fixo,fixo
regularmente,regularmente
tona,tona
indignação,indignação
maio,Maio
fio,fios
recordar,recordou
apoiar,apoiam
custar,custar
permissão,permissão
cujo,cujas
escalação,escalação
sétimo,sétimo
desenvolver,desenvolveu
evitar,evitou
vencer,venceram
profundo,profundo
senha,senha
igual,iguais
ministério,ministérios
julgar,julgar
vir,vim
auge,auge
B,B
intenso,intensas
gostar,gostava
classe,classes
desistência,desistência
dinâmico,dinâmica
sensibilidade,sensibilidade
endividamento,endividamento
retirar,retirou
atualizar,atualizados
fazer,fazerem
parecer,parecido
desejo,desejos
fomentar,fomentar
ente,entes
bancário,bancário
torneio,torneios
estar,estiverem
consecutivo,consecutiva
polo,polo
atrapalhar,atrapalhar
governança,governança
cometer,cometeu
tio,tio
beneficiário,beneficiário
proibir,proíbe
moderar,moderada
E,E
eixo,eixo
passar,passarão
fraco,fraca
popularidade,popularidade
aprovar,aprovadas
tratar,tratava
aparência,aparência
evitar,evita
interpretar,interpretar
príncipe,príncipe
revólver,revólver
missão,missões
empregador,empregador
disponibilizar,disponibilizados
gratificante,gratificante
reprodução,reprodução
rico,rica
ponte,pontes
decidir,decidido
ícone,ícone
presídio,presídio
artilheiro,artilheiro
afetar,afetada
entrar,entrado
exibir,exibida
raro,rara
confiante,confiante
vencer,vencido
aproveitar,aproveitando
desconforto,desconforto
estrutural,estruturais
tutela,tutela
passeio,passeios
original,originais
leitor,leitor
criticar,criticado
operador,operadores
débito,débitos
fatal,fatal
raro,raro
tecido,tecido
navio,navios
precisar,precisando
otimista,otimista
vários,Vários
dia,Dia
variar,variar
sequestro,sequestro
fórum,Fórum
determinar,determinadas
ensinar,ensinar
embaixada,embaixada
arrecadar,arrecadar
sintar,sinto
funcionar,funcionará
facilitar,facilita
limitar,limitar
embalagem,embalagens
revolta,revolta
piora,piora
beber,beber
recebir,recebidos
metaverso,metaverso
sequela,sequelas
isolar,isolados
conclusão,conclusões
poesia,poesia
exibir,exibe
limitar,limitado
interferência,interferência
ocorrer,ocorridos
fizer,fizer
recuperar,recuperado
login,login
italiano,italianos
calçada,calçada
projetar,projeta
pedestr,pedestres
escrever,escrito
enfermaria,enfermaria
traficante,traficantes
derrotar,derrotar
prático,prática
mudar,mudaram
aliança,alianças
económico,económica
interessar,interessa
dupla,duplas
transtorno,transtorno
interromper,interrompido
esportivo,esportivos
expressar,expressar
juízo,juízo
domicílio,domicílios
evidência,evidência
feijão,feijão
chocolate,chocolate
motivar,motivado
descrever,descreve
paulista,paulistas
brigar,brigar
Globo,Globo
confiar,confiar
óbvio,óbvio
possuir,possuía
sanitário,sanitário
embaixo,embaixo
Faz,Faz
noite,noites
homenagear,homenagear
porcentagem,porcentagem
conselho,conselhos
historicamente,historicamente
cadastrar,cadastrar
roça,roça
africano,africanos
acionar,acionar
vender,vendeu
acompanhar,acompanhadas
corretamente,corretamente
ofensivo,ofensivo
viável,viável
símbolo,símbolos
piscina,piscina
viralizar,viralizou
faltar,faltar
acabar,acabado
respeitar,respeita
entusiasmo,entusiasmo
reputação,reputação
válido,válida
atirador,atirador
analisar,analisado
casar,casar
umidade,umidade
cemitério,cemitério
fiel,fiel
revelar,revelam
viver,vivido
terreno,terrenos
comemorar,comemorado
levar,levava
escrita,escrita
explicação,explicações
matriz,matriz
lembrar,lembrando
perfeito,perfeita
ficar,ficamos
assistir,assistiu
esfera,esfera
diploma,diploma
fórmula,fórmula
merecer,merecem
inserir,inserir
frase,frases
lei,Lei
respectivo,respectivos
estrangeiro,Estrangeiros
desejar,desejar
divertir,divertir
audiência,audiências
colocar,colocam
tentar,tentado
conhecer,conhecemos
desenvolver,desenvolvendo
constar,constam
conceito,conceitos
otimismo,otimismo
amiga,amigas
matrícula,matrículas
Dia,Dia
chegar,chegava
prender,prenderam
