Morph-lemma,Morph-inflection
obligación,obligación
tratar,trataba
aportar,aportar
cumbre,cumbre
licencia,licencia
ser,Somos
trato,trato
frontera,fronteras
energético,energético
registro,registros
taller,talleres
banda,bandas
creciente,creciente
parecer,parecen
mantener,mantenido
dejar,dejan
comunicar,comunicó
disparo,disparo
poner,ponen
ver,veo
conflicto,conflictos
refugiado,refugiados
permiso,permiso
propietario,propietarios
serio,serio
permitir,permitido
salarial,salarial
declarar,declarado
federal,federales
bolsa,bolsa
recomendación,recomendaciones
página,páginas
eficiencia,eficiencia
magnitud,magnitud
difícil,difíciles
agregar,agrega
crimen,crímenes
jugar,jugando
diversidad,diversidad
recibir,reciben
continente,continente
generar,generando
transparencia,transparencia
lanzar,lanzar
foco,foco
diario,diarios
reflejar,refleja
ver él,verse
entregar,entregar
bajo,bajos
saludable,saludable
leche,leche
preocupar,preocupa
italiano,italiano
viruela,viruela
famoso,famoso
madre,madres
ministerio,ministerio
esperar,esperamos
universidad,universidad
inauguración,inauguración
incidencia,incidencia
papá,papá
explicar,explicar
valer,vale
ingresar,ingresó
secreto,secreto
mono,mono
vigencia,vigencia
aparecer,aparecen
menudo,menudo
suficiente,suficientes
conocer,conocen
reto,retos
europeo,europea
antiguo,antiguo
temporal,temporal
adquisición,adquisición
entender,entiende
venir,venido
poco,poca
numeroso,numerosos
culpa,culpa
jugar,jugará
afectado,afectada
vigor,vigor
desafío,desafíos
libre,libres
nacimiento,nacimiento
campaña,campañas
sucedido,sucedido
pedir,pidieron
órgano,órgano
rojo,roja
poner,poniendo
llama,llamas
financiamiento,financiamiento
verdadero,verdadera
código,código
privado,privadas
envío,envío
trámite,trámites
querer,quieran
frenar,frenar
belleza,belleza
emoción,emociones
juventud,juventud
lamentar,lamentó
espectador,espectadores
cuál,Cuál
superar,supera
correo,correo
siniestro,siniestro
urgente,urgente
espalda,espalda
poner él,ponerse
plano,plano
baño,baño
vínculo,vínculo
señalar,señalaron
poder,podamos
gama,gama
financiero,financieros
inscripción,inscripción
felicidad,felicidad
junto,Junto
tarifa,tarifas
hablar,hablan
legislador,legislador
fundamental,fundamentales
viral,viral
lateral,lateral
amistad,amistad
coordinador,coordinador
dirigir,dirige
activo,activa
comenzar,comenzado
blanco,blanca
buscar,buscará
aceite,aceite
once,once
huelga,huelga
bloqueo,bloqueo
feria,feria
preparar,prepara
defensor,defensor
habitación,habitación
temor,temor
compromiso,compromisos
paquete,paquete
eléctrico,eléctricos
coche,coches
sindicato,sindicato
participar,participan
sorprender,sorprendió
pasar,pasará
brazo,brazos
algo,Algo
fuga,fuga
pedir,pidiendo
contar,contaba
álbum,álbum
brindar,brinda
generar,generado
cerebro,cerebro
profundo,profundo
café,café
relato,relato
sanitario,sanitarios
dirigido,dirigida
consecutivo,consecutivo
capítulo,capítulo
adolescente,adolescente
muerto,muerto
ir,fui
exigir,exige
camino,caminos
sonido,sonido
criminal,criminales
invitación,invitación
volver,vuelva
corriente,corriente
anuncio,anuncios
agresor,agresor
predio,predio
presuntamente,presuntamente
crítico,crítico
canal,canales
al,Al
ruido,ruido
madera,madera
salvar,salvar
desarrollar,desarrolló
ubicación,ubicación
espíritu,espíritu
entrar,entra
conducir,conducir
tratamiento,tratamientos
visita,visitas
demanda,demandas
registrado,registrado
aceptar,aceptar
vivir,vivido
levantar,levantar
provocar,provocado
mirar,mirar
luz,luces
superior,superiores
educativo,educativa
jueza,jueza
particular,particulares
ganar,ganando
solicitud,solicitudes
afectar,afectar
captura,captura
tener,tuvimos
colectivo,colectivos
solar,solar
sanción,sanción
emergencia,emergencias
acusar,acusó
chino,chino
retiro,retiro
inicio,inicios
aun,aun
documental,documental
programación,programación
él,Ellos
tiroteo,tiroteo
recibir,recibirá
probar,probar
hacer,harán
reparación,reparación
posesión,posesión
alcanzar,alcanzado
kilo,kilos
soberanía,soberanía
viajero,viajeros
propietario,propietario
sostenibilidad,sostenibilidad
propiedad,propiedades
firmar,firmar
trabajar,trabajado
celebrar,celebrará
querer,quieres
volante,volante
hotel,hoteles
ascenso,ascenso
pan,pan
plantear,plantea
empezar,empezaron
camión,camiones
producir,producen
oficialmente,oficialmente
techo,techo
quizá,quizá
señora,señora
querer,querer
sabor,sabor
contribuir,contribuir
incorporación,incorporación
etapa,etapas
report,reportes
operativo,operativos
previamente,previamente
emisión,emisión
cumpleaños,cumpleaños
emitir,emitió
superar,superó
manifestación,manifestaciones
todavía,Todavía
hambre,hambre
lenguaje,lenguaje
hija,hijas
odio,odio
inmueble,inmueble
hs,hs
suma,suma
fácilmente,fácilmente
poseer,posee
apuntar,apuntan
afectar,afectan
alquiler,alquiler
previo,previos
comprobar,comprobar
consciente,consciente
gigante,gigante
habilidad,habilidades
saldo,saldo
rumor,rumores
muchísimo,muchísimo
coste,costes
venir,vino
sufrir,sufre
dar,dé
extensión,extensión
morir,muerto
espectacular,espectacular
almacenamiento,almacenamiento
cambiar,cambia
requerir,requieren
temporada,temporadas
correcto,correcto
ánimo,ánimo
convivencia,convivencia
incluir,incluido
inclusión,inclusión
condado,condado
reclamo,reclamo
admitir,admitió
marcar,marca
campo,campos
concierto,conciertos
provocar,provocar
señal,señales
afectado,afectado
capitán,capitán
presidencial,presidenciales
seguir,seguimos
individual,individual
rechazar,rechazó
implementar,implementar
voz,voces
corte,cortes
parcial,parcial
recoger,recoge
estudiante,estudiante
tomar,tomaron
emoción,emoción
presunto,presunta
gestionar,gestionar
marido,marido
cumplir,cumplen
cruce,cruce
incrementar,incrementar
enfoque,enfoque
protocolo,protocolo
árbitro,árbitro
indígena,indígenas
cuello,cuello
incluir,incluir
mejora,mejoras
acudir,acudió
salón,salón
situar,sitúa
consejero,consejero
crear,creado
expansión,expansión
crecer,creció
archivo,archivo
iglesia,iglesia
aprobar,aprobado
toque,toque
investigar,investigar
desarrollar,desarrolla
ómicron,ómicron
izquierdo,izquierdo
dictadura,dictadura
playa,playas
maestro,maestro
aumento,aumentos
contratación,contratación
herido,herido
sueño,sueños
universo,universo
relatar,relató
proveedor,proveedores
publicidad,publicidad
profundidad,profundidad
universidad,universidades
finalidad,finalidad
cien,cien
agencia,agencias
fallecido,fallecido
aporte,aporte
doce,doce
hablar,hablado
jugada,jugada
explosión,explosión
escritor,escritor
dirigir,dirigió
dormir,dormir
pobre,pobres
carbono,carbono
turístico,turística
asalto,asalto
registrado,registrados
mas,mas
ajuste,ajuste
pensión,pensiones
perro,perro
romper,romper
consulta,consultas
periódico,periódico
concluir,concluye
arco,arco
esperado,esperado
poco,Poco
unir,une
aborto,aborto
absoluto,absoluta
quedar,quede
comité,comité
declarar,declarar
ganador,ganadores
tribunal,tribunales
corresponder,corresponden
mantener él,mantenerse
test,test
bono,bono
tal,tales
cuyo,cuyos
hallazgo,hallazgo
funcionaria,funcionaria
cocaína,cocaína
titular,titulares
probabilidad,probabilidad
afuero,afuera
rehabilitación,rehabilitación
surgir,surgió
regalo,regalo
control,controles
rango,rango
comercio,comercios
dificultad,dificultad
establecido,establecido
cama,cama
atractivo,atractivo
identificación,identificación
turístico,turísticos
caber,Cabe
I,I
isla,islas
disputa,disputa
fila,filas
contundente,contundente
tener,teníamos
horario,horarios
socio,socio
relevante,relevante
fabricación,fabricación
novia,novia
identificar,identificado
instalar,instalar
contacto,contactos
participar,participado
organizado,organizada
consenso,consenso
canciller,canciller
aparentemente,aparentemente
quién,Quién
estar,Están
delegado,delegado
evaluar,evaluar
oeste,oeste
recorrer,recorrer
jefa,jefa
cuidado,cuidados
reserva,reserva
intérprete,intérprete
pensamiento,pensamiento
impunidad,impunidad
explotación,explotación
masculino,masculino
moral,moral
armado,armados
narcotráfico,narcotráfico
voluntario,voluntarios
flujo,flujo
distinto,distinto
liberación,liberación
mesa,mesas
penal,penales
mundial,mundiales
escapar,escapar
plantear,planteó
cumplir,cumplió
correr,correr
iniciar,iniciaron
comprender,comprender
sindicato,sindicatos
generar,generan
visitante,visitante
laboratorio,laboratorio
realizar él,realizarse
clave,claves
terminar,terminado
ser,Soy
alimentario,alimentaria
componente,componentes
anunciar,anunciar
recibir,recibiendo
absoluto,absoluto
crear,creó
ambulancia,ambulancia
votante,votantes
acompañamiento,acompañamiento
cumplir,cumpliendo
emocional,emocional
acusado,acusados
teléfono,teléfonos
personalidad,personalidad
igualmente,igualmente
circular,circular
causar,causó
asegurar,aseguraron
expediente,expediente
socialista,socialista
acusación,acusación
anunciar,anunciaron
supuesto,supuesta
conocer,conocido
llamada,llamada
ejercicio,ejercicios
asociación,asociaciones
correcto,correcta
consejo,consejo
gesto,gesto
consumidor,consumidor
protocolo,protocolos
exceso,exceso
alguno,Algunas
cubano,cubano
atacante,atacante
incidente,incidentes
involucrado,involucrados
este,ésta
abierto,abiertos
avanzar,avanza
exigir,exigir
acusar,acusado
recuerdo,recuerdo
profundo,profunda
dueño,dueños
malo,malo
órgano,órganos
ventana,ventana
criterio,criterio
musical,musicales
litro,litros
escolar,escolares
educativo,educativos
presunto,presuntos
hincha,hinchas
intervención,intervenciones
sueldo,sueldo
convertir,convertir
lanzar,lanzado
citado,citado
salto,salto
enemigo,enemigo
llamado,llamados
perfecto,perfecta
permanecer,permanecer
determinar,determinó
persecución,persecución
disponibilidad,disponibilidad
relacionado,relacionado
detener,detuvo
dar,daba
iniciar,inicia
portero,portero
carta,cartas
traer,traer
atentado,atentado
firma,firmas
retirar,retirar
regresar,regresó
selección,selecciones
agrupación,agrupación
argumento,argumento
soporte,soporte
profesor,profesores
favorable,favorable
llevar él,llevarse
metro,metro
huracán,huracán
disminución,disminución
eléctrico,eléctricas
detectar,detectar
estrés,estrés
encuesta,encuestas
cuota,cuota
carretera,carreteras
serie,series
expresar,expresado
gracia,gracias
denunciar,denunciar
materia,materias
chico,chico
francés,francesa
sexto,sexta
conducción,conducción
aclarar,aclarar
chica,chica
consejo,consejos
cerrado,cerrado
formal,formal
embarazo,embarazo
realizado,realizadas
contener,contiene
difusión,difusión
integridad,integridad
analista,analistas
ventaja,ventajas
venezolano,venezolana
afición,afición
mostrar,mostraron
aprobar,aprobar
usar,usando
ir él,irse
ocurrir,ocurrido
previsto,prevista
opinión,opiniones
amiga,amiga
lleno,llena
creer,creemos
maestro,maestros
fomentar,fomentar
ubicar,ubica
ofensiva,ofensiva
parar,parar
denunciar,denunciado
profesión,profesión
triste,triste
demás,demás
beneficiario,beneficiarios
conjunto,conjunta
cuestionar,cuestionó
responsabilidad,responsabilidades
deportivo,deportivas
energía,energías
nacionalidad,nacionalidad
permitir,permitan
noche,noches
traer,trae
culpable,culpable
éxito,éxitos
mecanismo,mecanismos
masa,masa
retorno,retorno
bono,bonos
plato,plato
comerciante,comerciantes
contento,contento
ida,ida
tener,tendremos
preparar,preparar
cinta,cinta
mala,malas
pasar,pase
hacer,hice
gobernar,gobernar
señalar,Señaló
establecer,estableció
inversor,inversores
asumir,asumió
eficiente,eficiente
vídeo,vídeos
riqueza,riqueza
prohibición,prohibición
malo,malos
tenis,tenis
trabajar,trabajó
defender,defiende
británico,británica
crédito,créditos
vino,vino
mantener,mantendrá
imputado,imputado
ª,ª
desarrollar,desarrollará
homicidio,homicidios
legislación,legislación
realizar,realizarán
aéreo,aéreo
recibir,recibirán
consultar,consultar
publicación,publicaciones
infección,infecciones
ver,veía
recesión,recesión
haber,Había
factura,factura
vencer,vencer
invitar,invita
inteligente,inteligente
descubrir,descubrir
asesor,asesor
intentar,intenta
acumular,acumula
conclusión,conclusión
públicamente,públicamente
herido,heridas
ejercer,ejercer
cuota,cuotas
antiguo,antigua
perfectamente,perfectamente
intenso,intensa
subrayar,subrayado
acoso,acoso
arquero,arquero
científico,científico
cadáver,cadáver
igualmente,Igualmente
potente,potente
guía,guía
brazo,brazo
tarifa,tarifa
manera,maneras
comisión,comisiones
curso,cursos
cercano,cercanos
sequía,sequía
infraestructura,infraestructuras
racha,racha
referente,referentes
colocar,colocar
publicado,publicada
economista,economista
saber,sabes
pacto,pacto
avanzar,avanzando
haber,Habrá
sólo,Sólo
visitar,visitó
importar,importar
confesar,confesó
edil,edil
elegir,elegido
pareja,parejas
despliegue,despliegue
infancia,infancia
colaborar,colaborar
jurídico,jurídica
técnica,técnica
multa,multa
procedimiento,procedimientos
colegio,colegios
ser,Fueron
haber,Hubo
edad,edades
caer,caído
deportivo,deportivos
aventura,aventura
mascarilla,mascarilla
bala,bala
software,software
tocar,tocar
deportista,deportistas
registrar,registra
olvidar,olvidar
operar,operar
violento,violento
fines,fines
destrucción,destrucción
perder,perdiendo
sexto,sexto
basado,basado
motocicleta,motocicleta
peligroso,peligroso
te,Te
novio,novio
funcionar,funcionar
preocupación,preocupaciones
vacío,vacío
comicio,comicios
científico,científica
aplicar,aplica
vencer,venció
querer,Quiero
inmediación,inmediaciones
episodio,episodios
sentenciar,sentenció
problemática,problemática
confirmar,confirma
terreno,terrenos
enfrentar,enfrentan
dinámica,dinámica
ser,fueran
imprescindible,imprescindible
alma,alma
aspirante,aspirantes
aquel,aquello
precedente,precedentes
definitivo,definitiva
arranque,arranque
panel,panel
viejo,viejo
cantidad,cantidades
respetar,respetar
bajo,bajas
sustancia,sustancias
clínica,clínica
disponer,dispuso
renta,renta
disciplina,disciplina
gratuito,gratuito
presentar él,presentarse
informar,informar
logro,logros
servir,servir
deporte,deportes
salir,salen
autorización,autorización
nublado,nublado
proponer,propuso
mezcla,mezcla
poder,poderes
tocar,tocó
máquina,máquina
modificación,modificaciones
brecha,brecha
exportación,exportación
sumar,sumaron
intenso,intenso
plazo,plazos
compartir,comparte
integrante,integrante
jardín,jardín
inundación,inundaciones
abuso,abusos
componente,componente
pagar,paga
usar,usa
ir,irá
bajar,bajó
claro,claras
manifestación,manifestación
sufrir,sufren
ansiedad,ansiedad
discriminación,discriminación
criptomoneda,criptomonedas
condenar,condenado
ranking,ranking
divisa,divisas
terapia,terapia
feliz,felices
tendencia,tendencias
Pues,Pues
sentir él,sentirse
reflexión,reflexión
asesinar,asesinado
dispuesto,dispuestos
pecho,pecho
sencillo,sencilla
colega,colegas
elevado,elevado
bicicleta,bicicleta
contar,contado
kilómetro,kilómetro
garantía,garantía
definición,definición
insumos,insumos
caro,caro
cartel,cartel
examen,examen
cuadrado,cuadrados
haber,Han
arena,arena
matar,matar
solicitar,solicitado
volver,vuelven
diario,diaria
leve,leve
xx,XX
preocupante,preocupante
demostrar,demostró
chica,chicas
ojo,ojo
desarrollar,desarrollando
pertenecer,pertenece
barco,barco
descartar,descarta
interno,internos
proyección,proyección
emprendedor,emprendedores
asesinato,asesinatos
pico,pico
derecho,derecha
especializado,especializada
satisfacción,satisfacción
fórmula,fórmula
monetario,monetaria
teoría,teoría
seguir,seguirán
recalcar,recalcó
directivo,directivos
representar,representar
potable,potable
unión,unión
lengua,lengua
dignidad,dignidad
reducir,reduce
hacer,hicimos
cirugía,cirugía
volver,volvieron
quien,Quienes
aislamiento,aislamiento
elaboración,elaboración
definitivamente,definitivamente
investigador,investigador
mensual,mensuales
organizador,organizadores
operador,operadores
criterio,criterios
signo,signo
argumento,argumentos
depender,dependiendo
occidental,occidentales
habitual,habituales
rueda,ruedas
paseo,paseo
azúcar,azúcar
iluminación,iluminación
elenco,elenco
fábrica,fábrica
abuela,abuela
colección,colección
novela,novela
exactamente,exactamente
conducta,conducta
ruptura,ruptura
morir,morir
identificado,identificado
pelo,pelo
explicar,explican
banca,banca
aceptar,aceptó
comuna,comuna
marketing,marketing
cometer,cometer
estratégico,estratégico
anunciar,anuncia
atravesar,atraviesa
garantizar,garantiza
lesionado,lesionados
criticar,criticó
potenciar,potenciar
asegurar,asegurando
acercar él,acercarse
novedad,novedad
ir,vas
masivo,masiva
provocar,provoca
vínculo,vínculos
inicialmente,inicialmente
territorial,territorial
confirmado,confirmados
extraordinario,extraordinaria
obligatorio,obligatorio
delincuencia,delincuencia
disminuir,disminuir
secuestro,secuestro
basar,basa
iphone,iPhone
ascender,asciende
testimonio,testimonio
cumplir,cumplido
creer,crea
bienvenida,bienvenida
cercano,cercanas
goleador,goleador
apuntar,apuntado
conseguir,consigue
desfile,desfile
defender,defendido
presentado,presentado
criticar,criticado
consciente,conscientes
deuda,deudas
significativo,significativo
contaminación,contaminación
causar,causar
migración,migración
intención,intenciones
reemplazar,reemplazado
papel,papeles
piloto,pilotos
progreso,progreso
boda,boda
aéreo,aérea
preparado,preparados
resultar,resultado
escalada,escalada
internet,internet
básico,básico
describir,describió
espacial,espacial
nacido,nacido
prometer,prometió
él,La
desastre,desastre
básico,básica
placa,placas
cruzar,cruzar
contar,contamos
autobús,autobús
valoración,valoración
decidir,decide
faltar,faltan
solucionar,solucionar
utilizar,utilizado
información,informaciones
cobrar,cobrar
incorporar,incorporar
individuo,individuos
organizar,organizar
peor,peores
leve,leves
jefe,jefes
retirada,retirada
ayudar,ayudó
hacer,haría
ver,vi
concluir,concluir
urbano,urbana
acontecimiento,acontecimientos
comunicación,comunicaciones
guardia,guardia
testigo,testigo
bar,bar
lema,lema
método,métodos
intento,intentos
gastronomía,gastronomía
preparado,preparado
meta,metas
electo,electo
desear,desea
eje,eje
ocurrir,ocurrieron
añadir,añadir
visto,visto
separación,separación
verificar,verificar
legado,legado
negociar,negociar
enviar,enviado
eficaz,eficaz
puesto,puesta
fortuna,fortuna
espectáculo,espectáculos
atacar,atacar
colaborador,colaboradores
combinación,combinación
crítico,críticos
instrumento,instrumento
usar,usan
multitud,multitud
ayudar,ayudará
renovar,renovar
influencer,influencer
ingrediente,ingredientes
falso,falso
particularmente,particularmente
impresionante,impresionante
pintura,pintura
acompañado,acompañada
robo,robos
ir,irán
interanual,interanual
refugio,refugio
pierna,pierna
reacción,reacciones
parlamentario,parlamentario
remate,remate
chileno,chileno
otro,Otras
fundación,fundación
equivalente,equivalente
seguir,sigan
modificar,modificar
defender,defendió
apoyar,apoya
complicación,complicaciones
indicador,indicadores
aumentar,aumentando
gabinete,gabinete
expresar,expresar
dirigido,dirigidos
financiero,financieras
paralelo,paralelo
primavera,primavera
femenino,femenina
fracaso,fracaso
punta,punta
dedicado,dedicada
invitar,invitó
irregularidad,irregularidades
árbol,árbol
esperar,espero
integrado,integrado
piedra,piedra
planificación,planificación
continuo,continua
destinado,destinado
pasar,pasaba
rural,rurales
ocurrir,ocurrir
lista,listas
flor,flores
cabello,cabello
dar,den
sospechoso,sospechosos
específicamente,específicamente
prenda,prendas
español,españolas
suyo,suyo
sentir,sienten
ir,vayan
depresión,depresión
charla,charla
conservación,conservación
humanitario,humanitaria
fraude,fraude
revolución,revolución
súper,súper
democrático,democrático
quedar,quedará
varios,Varios
medicina,medicina
artificial,artificial
caliente,caliente
sala,salas
favorito,favorito
administración,administraciones
larga,largas
giro,giro
maíz,maíz
dirigir,dirigir
inminente,inminente
complejo,compleja
ayudar,ayudan
ámbito,ámbitos
terminar,terminaron
gala,gala
investigar,investiga
incluido,incluidos
vivir,vivía
concretar,concretar
inmigrante,inmigrantes
destacado,destacados
intentar,intentando
electrónico,electrónicos
educativo,educativas
físico,físicas
caminar,caminar
fallecer,fallecido
frente,Frente
plato,platos
negativo,negativos
apostar,apuesta
marcado,marcado
estratégico,estratégica
discutir,discutir
saber,sabido
aparecer,aparecer
president,presidentes
sentir,sentía
colectivo,colectiva
gestión,gestiones
baja,bajas
terrible,terrible
recaudación,recaudación
superar,superado
específico,específico
sentimiento,sentimientos
convocar,convocó
tomar,toman
lágrima,lágrimas
tensión,tensiones
estar,estando
mostrar,mostrando
doctora,doctora
comunicar él,comunicarse
famoso,famosa
entrevista,entrevistas
hacer,hago
obtener,obtenido
consumir,consumir
estructura,estructuras
pronóstico,pronóstico
candidata,candidata
despacho,despacho
campeón,campeones
basado,basada
provincial,provinciales
indicio,indicios
departamento,departamentos
distinto,distinta
archivo,archivos
cama,camas
columna,columna
sumar él,sumarse
presentación,presentaciones
tormenta,tormentas
adaptación,adaptación
recepción,recepción
negro,negra
caer,cae
vigente,vigentes
constantemente,constantemente
sostener,sostener
enfrentamiento,enfrentamientos
modificación,modificación
manejar,manejar
deber,Debemos
del,Del
único,únicos
querer,querían
trasladar,trasladaron
tecnológico,tecnológico
acusar,acusa
pista,pistas
caer,cayeron
afirmar,afirman
recuerdo,recuerdos
licitación,licitación
productivo,productivo
disputar,disputará
entregar,entregado
dedicado,dedicado
deterioro,deterioro
seleccionado,seleccionado
deseo,deseos
preso,presos
variante,variantes
baile,baile
literatura,literatura
luchar,luchando
tranquilo,tranquilo
importación,importaciones
publicar,publica
extraordinario,extraordinario
ocupar,ocupar
estár,estábamos
anoche,anoche
un,un
crudo,crudo
músico,músico
expectativa,expectativa
leer,lee
mucho,Muy
revelar,revela
set,set
corto,corta
funcionar,funcionan
falso,falsas
era,era
cita,citas
enlace,enlace
precisión,precisión
célula,células
parcialmente,parcialmente
analizar,analiza
hacer,hacían
agresión,agresiones
gobernador,gobernadores
interesante,interesantes
gris,gris
ecosistema,ecosistema
veinte,veinte
contener,contener
manifestar,manifestaron
oficio,oficio
saber,Sabemos
individual,individuales
llamar,llamado
comisaría,comisaría
costado,costado
proporcionar,proporcionar
denominado,denominado
hacer él,hacerle
viajar,viajó
cara,caras
testimonio,testimonios
normalmente,normalmente
estar,Estaba
rutina,rutina
constar,consta
aula,aulas
contagio,contagio
vestuario,vestuario
desarrollar,desarrollado
importe,importe
precipitación,precipitaciones
insistir,insistido
ver,verá
entretenimiento,entretenimiento
nieve,nieve
grito,gritos
estadística,estadísticas
bomba,bomba
colombiano,colombianos
dominio,dominio
dejar,dejará
cerrar,cierra
poder,Podemos
comida,comidas
reelección,reelección
reunir él,reunirse
reloj,reloj
diligencia,diligencias
examen,exámenes
escándalo,escándalo
boleto,boletos
arresto,arresto
transferencia,transferencia
fruto,fruto
proceder,procedió
mencionado,mencionado
tendrás,tendrás
rector,rector
existente,existentes
verde,verdes
fundador,fundador
intervenir,intervenir
obligar,obliga
periodismo,periodismo
cultivo,cultivo
recomendación,recomendación
prestar,prestar
radical,radical
regulación,regulación
ingeniero,ingeniero
permanecer,permanece
dominicano,dominicano
promesa,promesa
habitación,habitaciones
democrático,democrática
tratar,tratado
reconocido,reconocido
iniciar,iniciado
académico,académico
grabación,grabación
dieta,dieta
multa,multas
ejemplo,ejemplos
bolsa,bolsas
amarillo,amarillo
expresar,expresa
profesora,profesora
presentar,presentaba
quién,quiénes
abrir,abierto
interesar,interesa
pensar,pensé
ser,fuese
tener,tengamos
casi,Casi
trasladar,trasladados
canasta,canasta
ofrecer,ofrecerá
utilizar,utilizó
romper,rompió
suspender,suspender
videojuego,videojuegos
llegar,lleguen
renovable,renovables
futuro,futuros
detección,detección
obligar,obligó
fortalecimiento,fortalecimiento
abogada,abogada
moto,motos
lavado,lavado
oscuro,oscuro
residente,residente
otoño,otoño
percepción,percepción
vuelta,vueltas
magistrado,magistrados
seguir,siguiendo
explicar,Explicó
franquicia,franquicia
comercialización,comercialización
catálogo,catálogo
montaña,montaña
relevante,relevantes
imponer,imponer
asimismo,asimismo
quedar,quedando
legislatura,legislatura
aumentar,aumentaron
extraño,extraño
instrumento,instrumentos
colombiano,colombiana
realizado,realizados
retomar,retomar
cumplir,cumpla
equipamiento,equipamiento
recurrir,recurrir
pensar,pensaba
rico,ricos
lograr,logrando
calma,calma
avanzar,avanzó
querido,queridos
derrota,derrotas
preservar,preservar
leyenda,leyenda
poder,pudieran
acompañar,acompañó
presión,presiones
formar,formó
famoso,famosos
integrar,integran
preguntar,pregunta
occidental,occidental
notable,notable
relacionado,relacionada
exigir,exigen
compartir,comparten
descuento,descuentos
falso,falsa
regalo,regalos
ficción,ficción
alimento,alimento
museo,museo
junta,junta
poder,podríamos
agradecimiento,agradecimiento
subir,sube
decir,diga
significativo,significativa
jugar,jugado
explicación,explicación
indicar,Indicó
promesa,promesas
tercio,tercio
definitivo,definitivo
rato,rato
trasladar,trasladada
custodia,custodia
pedido,pedidos
dar,darán
patio,patio
preparar,preparando
contratar,contratar
segmento,segmento
futuro,futuras
obligatorio,obligatoria
vinculado,vinculados
mejorar,mejorando
drón,drones
subsidio,subsidios
polvo,polvo
visibilidad,visibilidad
futbol,futbol
tuit,tuit
mínimo,mínimos
in,in
activista,activistas
humo,humo
parecido,parecido
servir,sirvió
nada,Nada
uno,Unos
constituir,constituye
automóvil,automóviles
llamar,llaman
sobrevivir,sobrevivir
configuración,configuración
amparo,amparo
director,directores
tenista,tenista
cena,cena
analista,analista
vivir,vivimos
trabajar,trabajaba
foro,foro
paradero,paradero
terminal,terminal
traje,traje
transformar,transformar
borde,borde
servir,sirven
complicado,complicada
monarca,monarca
añadir,Añadió
celular,celulares
instancia,instancias
peronismo,peronismo
lado,lados
encantar,encanta
independiente,independientes
exitoso,exitosa
tratar,tratan
cubano,cubanos
médico,médicas
apartado,apartado
letra,letra
interpretación,interpretación
brutal,brutal
generalmente,generalmente
violación,violaciones
llamada,llamadas
pagar,pagan
hipótesis,hipótesis
río,ríos
fruta,frutas
previsión,previsiones
tope,tope
sano,sana
población,poblaciones
represión,represión
impedir,impedir
sensación,sensaciones
necesitar,necesitaba
detener,detuvieron
audio,audio
compartir,compartido
ilegal,ilegales
insistir,insiste
publicar,publicar
firmado,firmado
ligeramente,ligeramente
tejido,tejido
adentro,adentro
suministro,suministros
reúnir,reúne
senador,senadores
deber,deber
casco,casco
republicano,republicanos
crear,creando
participar,participarán
relativamente,relativamente
salir,saliendo
piscina,piscina
desempleo,desempleo
empleado,empleado
técnico,técnicas
reparto,reparto
boleto,boleto
podio,podio
huir,huir
compuesto,compuesto
exclusivamente,exclusivamente
surgir,surge
arrancar,arrancó
crecer,crece
nadie,Nadie
recordar,Recordó
destacar,Destacó
disponer,disponer
sugerir,sugiere
instar,instó
robar,robar
brindar,brindó
manifiesto,manifiesto
urna,urnas
subsecretario,subsecretario
botón,botón
forestal,forestales
máximo,máximos
frecuente,frecuentes
trasladar,trasladar
montón,montón
constante,constantes
obligación,obligaciones
retraso,retraso
claro,claros
recuperar,recuperado
subir,subido
pronunciar,pronunció
efectividad,efectividad
ocupante,ocupantes
ahorrar,ahorrar
investigar,investigando
esencia,esencia
cerrar,cerrado
s,s
levantar,levantó
uniformado,uniformados
pulgada,pulgadas
socialista,socialistas
bolsillo,bolsillo
sentir,sintió
puerto,puertos
triple,triple
posiblemente,posiblemente
paciencia,paciencia
negar,niega
máquina,máquinas
comodidad,comodidad
tratar él,tratarse
enfrentar,enfrentará
claridad,claridad
crítica,crítica
bombardeo,bombardeos
logro,logro
ejecutar,ejecutar
aprehensión,aprehensión
consecutivo,consecutiva
dar,dada
certificado,certificado
estancia,estancia
favorito,favoritos
considerar,considerando
prestación,prestaciones
recomendable,recomendable
mientras,Mientras
precisamente,Precisamente
crítico,crítica
repetir,repetir
limpiar,limpiar
dicho,dichas
comprador,compradores
salida,salidas
gremio,gremio
consideración,consideración
previsión,previsión
provocar,provocando
abandono,abandono
pasado,pasadas
técnica,técnicas
acompañar,acompaña
impacto,impactos
comprometer,comprometió
hielo,hielo
hábito,hábitos
atraer,atraer
sufrir,sufrieron
agricultor,agricultores
grande,Grande
protagonismo,protagonismo
sentimiento,sentimiento
optar,optar
universal,universal
santo,Santo
afiliado,afiliados
rodado,rodado
comentario,comentario
contento,contentos
explicación,explicaciones
preliminar,preliminar
emprendimiento,emprendimiento
juzgado,juzgado
otorgar,otorga
parque,parques
aportar,aporta
esencial,esenciales
mascota,mascotas
especializado,especializado
creador,creadores
asociado,asociados
altamente,altamente
tiro,tiros
dictamen,dictamen
reclamo,reclamos
acercar,acercó
alemán,alemana
amistoso,amistoso
izquierdo,izquierda
cuál,Cuáles
disputado,disputados
transportista,transportistas
comenzar,comienzan
individuo,individuo
cerveza,cerveza
dar él,darles
definir,define
levantamiento,levantamiento
creatividad,creatividad
