Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
hållbart,hållbart,5085,6156,58
utse,utses,1791,6157,58
ingvara,ingvar,5087,6158,58
tillskott,tillskott,4652,6159,58
penningpolitik,penningpolitiken,3523,6160,58
förstärkning,förstärkning,3587,6161,58
påtaglig,påtaglig,2947,6162,58
tradition,traditionen,1690,6163,58
mali,mali,4079,6164,58
vin,viner,1803,6165,58
klimatförändring,klimatförändringar,2586,6166,58
slott,slott,2172,6167,58
standard,standard,4189,6168,58
handling,handlingen,1494,6169,58
närområde,närområdet,3424,6170,58
cop,cop,5092,6171,58
skf,skf,5100,6172,58
medveten,medveten,2444,6173,58
sauli,sauli,5102,6174,58
brev,brevet,1488,6175,58
påköra,påkörd,4817,6176,58
dramatisk,dramatisk,1726,6177,58
kompositindex,kompositindex,4954,6178,58
skolinspektion,skolinspektionen,4511,6179,58
skattepeng,skattepengar,5104,6180,58
arrangera,arrangerades,1113,6181,58
vakna,vaknade,2162,6182,58
trelleborg,trelleborg,5022,6183,58
parkering,parkering,2772,6184,58
förberedels,förberedelserna,4512,6185,58
management,management,5106,6186,57
holm,holm,4029,6187,57
renovering,renoveringen,2708,6188,57
insamling,insamling,3466,6189,57
meddela,meddela,256,6190,57
rune,rune,5109,6191,57
torbjörn,torbjörn,5111,6192,57
förberett,förberett,5112,6193,57
solcell,solceller,4824,6194,57
svar,svaren,353,6195,57
hälsa,hälsar,891,6196,57
avsevärd,avsevärt,4698,6197,57
israels,israels,5113,6198,57
hundratusental,hundratusentals,5031,6199,57
samhälle,samhällen,410,6200,57
elsa,elsa,5036,6201,57
besvär,besvär,3960,6202,57
fi,fi,4829,6203,57
förvaltningsrätt,förvaltningsrätten,4523,6204,57
åk,åkare,1960,6205,57
rabatt,rabatt,3773,6206,57
daily,daily,5118,6207,57
klimatmål,klimatmål,3234,6208,57
blomqvist,blomqvist,5122,6209,57
arg,arg,5123,6210,57
gripa,gripas,1235,6211,57
nyhetsmorgon,nyhetsmorgon,4598,6212,57
individ,individen,1403,6213,57
snabb,snabbaste,192,6214,57
egenskap,egenskaper,2943,6215,57
västerländsk,västerländska,3926,6216,57
strand,stranden,2046,6217,57
nyström,nyström,5130,6218,57
ständig,ständiga,1243,6219,57
äldreboende,äldreboende,3405,6220,57
skuld,skulder,2166,6221,57
contest,contest,5134,6222,57
tjänaa,tjäna,5135,6223,57
kl,kl,4339,6224,57
rumänien,rumänien,5137,6225,57
tåra,tårar,5059,6226,57
mike,mike,5141,6227,57
sabotage,sabotage,4735,6228,57
gäng,gängen,1511,6229,57
sällsynt,sällsynt,2999,6230,57
duktig,duktig,2515,6231,57
psg,psg,5143,6232,57
regelbunde,regelbundet,5144,6233,57
analytikerna,analytikerna,4671,6234,57
enlighet,enlighet,5148,6235,57
snack,snack,3880,6236,57
misstankarna,misstankarna,5149,6237,57
underhållande,underhållande,5150,6238,57
big,big,5151,6239,57
invandrare,invandrare,4726,6240,57
elnät,elnätet,3395,6241,57
handfull,handfull,5153,6242,57
språke,språket,5154,6243,57
underhållning,underhållning,3986,6244,57
länders,länders,5155,6245,57
mona,mona,5066,6246,57
hattrick,hattrick,4991,6247,57
erika,erika,4804,6248,57
trion,trion,4932,6249,57
trevlig,trevligt,2125,6250,57
linnéa,linnéa,4996,6251,57
stål,stål,4444,6252,57
falk,falk,5160,6253,57
tisdagseftermiddag,tisdagseftermiddagen,4856,6254,57
råka,råkar,1947,6255,57
myndighet,myndighetens,342,6256,57
träda,träder,2120,6257,57
hedra,hedra,3331,6258,57
snöfall,snöfall,3521,6259,57
föda,föda,1325,6260,57
kristdemokrate,kristdemokraterna,5166,6261,57
power,power,5096,6262,57
lindqvist,lindqvist,4816,6263,57
fylla,fylls,620,6264,57
henriksson,henriksson,5099,6265,57
ingå,ingått,593,6266,57
skaka,skakar,1662,6267,57
tempo,tempo,5168,6268,57
söndagseftermiddag,söndagseftermiddagen,5051,6269,57
föreslå,föreslog,819,6270,57
rolfö,rolfö,5171,6271,57
nämna,nämnda,1709,6272,57
ingem,ingemar,5174,6273,57
undra,undra,1175,6274,57
kontakt,kontakten,655,6275,57
falsk,falsk,1965,6276,57
kall,kall,1954,6277,57
krimhalvön,krimhalvön,5177,6278,56
bolid,boliden,4759,6279,56
porträtt,porträtt,4634,6280,56
huvudkontor,huvudkontor,5182,6281,56
delstat,delstater,1669,6282,56
king,king,5028,6283,56
uppgå,uppgå,1031,6284,56
döma,dömda,550,6285,56
märta,märta,4962,6286,56
begärd,begärt,4699,6287,56
fött,fötterna,3175,6288,56
edvin,edvin,5189,6289,56
presschef,presschef,4370,6290,56
fallit,fallit,5191,6291,56
rubrik,rubriken,2236,6292,56
fanny,fanny,5192,6293,56
solberg,solberg,4966,6294,56
rimlig,rimliga,1454,6295,56
anklaga,anklagat,1140,6296,56
billig,billig,1168,6297,56
förhoppning,förhoppning,1694,6298,56
ekma,ekman,5126,6299,56
norén,norén,5208,6300,56
julklapp,julklapp,3636,6301,56
sánchez,sánchez,5209,6302,56
stödja,stöder,2178,6303,56
skam,skam,5211,6304,56
rädslan,rädslan,5214,6305,56
verksam,verksam,3128,6306,56
race,race,5216,6307,56
allmänfarlig,allmänfarlig,5132,6308,56
litteratur,litteratur,3544,6309,56
slump,slump,4280,6310,56
smarta,smarta,5223,6311,56
dansa,dansa,2700,6312,56
storbank,storbanken,3412,6313,56
blandning,blandning,4737,6314,56
specifik,specifikt,2882,6315,56
bräcke,bräcke,5224,6316,56
femma,femma,5226,6317,56
peka,pekat,662,6318,56
protestera,protestera,2143,6319,56
jobbig,jobbig,1901,6320,56
upprustning,upprustning,4071,6321,56
desinformation,desinformation,5232,6322,56
tottenham,tottenham,5075,6323,56
människorov,människorov,5234,6324,56
medverka,medverkar,1799,6325,56
funktionsnedsättning,funktionsnedsättning,4163,6326,56
börs,börserna,2615,6327,56
självständighet,självständighet,4403,6328,56
årsmöte,årsmöte,3775,6329,56
nominerad,nominerade,3683,6330,56
damsida,damsidan,5243,6331,56
överenskommelse,överenskommelsen,1786,6332,56
fortsättning,fortsättning,2888,6333,56
drabba,drabbar,326,6334,56
lättnad,lättnad,3551,6335,56
elev,eleven,417,6336,56
merce,mercedes,5246,6337,56
förhålla,förhålla,3727,6338,56
norske,norske,5247,6339,56
banka,banker,3414,6340,56
förvärv,förvärvet,2701,6341,56
tillhöra,tillhörde,1099,6342,56
strejk,strejken,2325,6343,56
dalla,dallas,5248,6344,56
kd,kd,5249,6345,56
spridia,spridit,5257,6346,56
blågult,blågult,4771,6347,56
växt,växter,2173,6348,56
seri,seriens,4132,6349,56
fastighetsbolag,fastighetsbolag,2044,6350,56
perfekt,perfekta,1472,6351,55
station,stationen,2319,6352,55
konstnärer,konstnärer,5181,6353,55
pröva,pröva,2328,6354,55
rik,rik,1683,6355,55
medverka,medverkade,1799,6356,55
nicka,nickade,4213,6357,55
kandidat,kandidaterna,1397,6358,55
hoppa,hoppar,1081,6359,55
kanal,kanal,2101,6360,55
sjukhus,sjukhusen,295,6361,55
telefon,telefonen,1451,6362,55
gram,gram,5197,6363,55
flygbolag,flygbolaget,2941,6364,55
elräkning,elräkningar,3184,6365,55
ensam,ensamt,909,6366,55
bolån,bolån,4651,6367,55
inverkan,inverkan,5273,6368,55
dömde,dömde,5274,6369,55
dahlin,dahlin,5275,6370,55
radhus,radhuset,3634,6371,55
hyllan,hyllan,5276,6372,55
public,public,5278,6373,55
upprepad,upprepade,5206,6374,55
träffa,träffats,400,6375,55
försiktig,försiktigt,2123,6376,55
anställa,anställa,3046,6377,55
dator,dator,2580,6378,55
konstverk,konstverk,4008,6379,55
skrika,skriker,3411,6380,55
förändra,förändrat,619,6381,55
tänkbar,tänkbara,3739,6382,55
mätt,mätt,5219,6383,55
leka,leka,3192,6384,55
råvara,råvaror,3450,6385,55
grepp,greppet,2230,6386,55
opinion,opinionen,4107,6387,55
bostadsrätt,bostadsrätter,3885,6388,55
team,teamet,1421,6389,55
misshandel,misshandeln,1130,6390,55
stabilt,stabilt,5292,6391,55
programled,programledare,5229,6392,55
anette,anette,5293,6393,55
evolution,evolution,4655,6394,55
symptom,symptom,5156,6395,55
uppgång,uppgångar,1442,6396,55
dejan,dejan,5298,6397,55
rygg,rygg,1760,6398,55
strömavbrott,strömavbrott,5071,6399,55
tjäna,tjäna,1528,6400,55
anita,anita,5299,6401,55
sollefteå,sollefteå,5300,6402,55
stall,stallet,3220,6403,55
vägra,vägrat,1577,6404,55
peskov,peskov,5302,6405,55
mobilisering,mobilisering,4245,6406,55
nyman,nyman,5306,6407,55
flaggan,flaggan,5307,6408,55
mobil,mobilen,2312,6409,55
inneburit,inneburit,5308,6410,55
skada,skadorna,164,6411,55
buffalo,buffalo,5309,6412,55
varumärke,varumärke,5002,6413,55
regional,regional,1802,6414,55
metod,metoden,1693,6415,55
klok,klokt,3726,6416,55
armand,armand,5313,6417,55
kajsa,kajsa,5244,6418,55
häftig,häftigt,3372,6419,55
kritisera,kritiserat,1047,6420,55
läsning,läsning,4122,6421,55
leverantör,leverantörer,2496,6422,55
hov,hovet,4080,6423,55
rymma,rymmer,3668,6424,55
nordöstra,nordöstra,5321,6425,55
kontinent,kontinenten,3658,6426,55
skjuta,skjutas,747,6427,55
fika,fika,4302,6428,55
oväntad,oväntade,2427,6429,55
uppmuntra,uppmuntra,2922,6430,55
kvarter,kvarteret,2996,6431,55
utfärda,utfärdat,2274,6432,55
design,design,4574,6433,55
klimatomställning,klimatomställningen,4131,6434,55
äktenskap,äktenskap,3965,6435,55
undra,undrade,1175,6436,55
bilist,bilist,2806,6437,55
övergripa,övergripande,5328,6438,55
gripa,gripa,1235,6439,55
samlingsindexet,samlingsindexet,5333,6440,55
smitta,smittan,1270,6441,54
colorado,colorado,5335,6442,54
räkning,räkning,3277,6443,54
ordna,ordnar,1326,6444,54
förhållandevis,förhållandevis,5342,6445,54
massiv,massiva,2793,6446,54
rikaste,rikaste,5346,6447,54
billig,billigt,1168,6448,54
ingrosso,ingrosso,5349,6449,54
idol,idol,4141,6450,54
fatta,fattade,792,6451,54
patrå,patrick,5352,6452,54
övergång,övergång,2602,6453,54
hudiksvall,hudiksvall,5268,6454,54
njut,njuter,4896,6455,54
given,given,4143,6456,54
höja,höjdes,380,6457,54
ammunition,ammunition,4832,6458,54
camilla,camilla,5271,6459,54
knappa,knappa,4425,6460,54
försäsong,försäsongen,4379,6461,54
anslöt,anslöt,5359,6462,54
finna,funnit,1313,6463,54
krog,krogen,3045,6464,54
arbetsuppgift,arbetsuppgifter,4231,6465,54
arbetstid,arbetstid,4039,6466,54
täcka,täcker,1917,6467,54
befäl,befäl,4789,6468,54
önska,önskade,1116,6469,54
ek,ek,4838,6470,54
online,online,5371,6471,54
trött,trötta,2170,6472,54
praktisk,praktiska,2480,6473,54
humanitär,humanitär,2367,6474,54
ivan,ivan,5053,6475,54
alliera,allierade,4661,6476,54
doha,doha,5374,6477,54
norberg,norberg,5285,6478,54
byar,byar,5375,6479,54
drabba,drabba,326,6480,54
google,google,5378,6481,54
christ,christer,4925,6482,54
oväntad,oväntad,2427,6483,54
spreda,spreds,5380,6484,54
senia,senior,5385,6485,54
motivera,motiverar,2224,6486,54
mohamed,mohamed,5296,6487,54
protestera,protesterar,2143,6488,54
modell,modeller,1314,6489,54
skott,skotten,976,6490,54
strandhäll,strandhäll,5388,6491,54
tidning,tidningens,425,6492,54
anonym,anonyma,3095,6493,54
salu,salu,5390,6494,54
våg,vågen,2458,6495,54
halse,halsen,5311,6496,54
medelhav,medelhavet,5083,6497,54
bergs,bergs,5394,6498,54
objekt,objekt,4859,6499,54
sektor,sektor,1605,6500,54
kazaksta,kazakstan,4578,6501,54
fönstr,fönstret,3420,6502,54
buss,bussen,1433,6503,54
ländernas,ländernas,5397,6504,54
denna,dennes,65,6505,54
skjutning,skjutning,1777,6506,54
café,café,5315,6507,54
institution,institutioner,3247,6508,54
dörr,dörrarna,921,6509,54
kategori,kategorin,2893,6510,54
rapportering,rapportering,3702,6511,54
sprida,spridas,904,6512,54
valuta,valuta,5098,6513,54
ulla,ulla,5404,6514,54
ledamöt,ledamöterna,5089,6515,54
sänka,sänkas,687,6516,54
räddningsverk,räddningsverket,4303,6517,54
slutsignal,slutsignalen,4752,6518,54
felaktig,felaktig,1704,6519,54
storgata,storgatan,5254,6520,54
mahsa,mahsa,5327,6521,54
dödat,dödat,5407,6522,54
mållös,mållös,4460,6523,54
moderatledar,moderatledaren,5261,6524,54
bak,bak,4819,6525,54
geopolitisk,geopolitiska,4461,6526,53
minna,minnas,5263,6527,53
depression,depression,4756,6528,53
befinna,befinna,822,6529,53
canc,cancer,5411,6530,53
ulrika,ulrika,5412,6531,53
tilldela,tilldelades,2075,6532,53
skärgård,skärgården,3089,6533,53
agneta,agneta,5185,6534,53
kla,klas,4889,6535,53
batteri,batterier,2824,6536,53
minderårig,minderåriga,3654,6537,53
sydafrika,sydafrika,4471,6538,53
överlägs,överlägset,4826,6539,53
fastna,fastnade,2574,6540,53
dotterbolag,dotterbolag,4765,6541,53
förbund,förbund,3282,6542,53
aggressiv,aggressiv,2412,6543,53
orsak,orsakerna,755,6544,53
dance,dance,5419,6545,53
etablerad,etablerade,4898,6546,53
nordin,nordin,5420,6547,53
åkermark,åkermark,3963,6548,53
utesluta,uteslutas,1727,6549,53
hd,hd,5421,6550,53
föreslå,föreslagit,819,6551,53
generation,generationen,1329,6552,53
brutal,brutalt,3918,6553,53
innanför,innanför,5422,6554,53
snarast,snarast,5423,6555,53
obligation,obligationer,4833,6556,53
hållbar,hållbart,1172,6557,53
kapt,kapten,5360,6558,53
skiv,skiva,5425,6559,53
sne,snett,5426,6560,53
skandal,skandal,2962,6561,53
kasta,kastas,1019,6562,53
branschorganisation,branschorganisationen,4906,6563,53
blicka,blickar,3538,6564,53
mattsson,mattsson,5428,6565,53
kristin,kristina,4530,6566,53
säga,sägas,28,6567,53
leverantör,leverantör,2496,6568,53
klagomål,klagomål,4722,6569,53
gynna,gynnas,1478,6570,53
bröllop,bröllop,4279,6571,53
revolution,revolution,3240,6572,53
ena,enats,714,6573,53
la,lade,839,6574,53
knyta,knyta,4190,6575,53
livstid,livstid,3577,6576,53
upptäcka,upptäckt,944,6577,53
återgå,återgå,3741,6578,53
tröja,tröja,2840,6579,53
arrangemange,arrangemanget,5438,6580,53
alltjämt,alltjämt,5439,6581,53
ex,ex,5377,6582,53
ersätta,ersätter,1226,6583,53
trollhätta,trollhättan,5289,6584,53
kommunikationschef,kommunikationschef,4844,6585,53
hämta,hämtade,1162,6586,53
vid,vidare,54,6587,53
powell,powell,5442,6588,53
inbjudan,inbjudan,5444,6589,53
sundsvall,sundsvalls,656,6590,53
robot,robotar,2582,6591,53
tonår,tonåren,5382,6592,53
segrare,segrare,4927,6593,53
avbryta,avbryta,3164,6594,53
politiker,politikern,1123,6595,53
talmann,talmannen,5065,6596,53
herer,herrar,5449,6597,53
indirekt,indirekt,4285,6598,53
gruvan,gruvan,5450,6599,53
kommunstyrelse,kommunstyrelsen,4286,6600,53
ambition,ambitioner,1817,6601,53
erbjudand,erbjudandet,3545,6602,53
reportage,reportage,5297,6603,53
nykomling,nykomlingen,3100,6604,53
måns,måns,5451,6605,53
omikron,omikron,5070,6606,53
kollektivavtal,kollektivavtal,5231,6607,53
tidskrift,tidskriften,4421,6608,53
utsata,utsattes,5453,6609,53
bromsa,bromsa,3194,6610,53
gitarr,gitarr,4399,6611,53
bolund,bolund,5305,6612,53
stapel,stapeln,5455,6613,53
onekligen,onekligen,5456,6614,53
lämplig,lämplig,2646,6615,53
passera,passera,1448,6616,53
utbilda,utbildade,1699,6617,53
moderat,moderater,630,6618,53
naturlig,naturlig,1832,6619,53
titel,titel,2290,6620,53
robinson,robinson,5395,6621,53
lina,lina,3685,6622,53
national,national,5314,6623,53
vänster,vänstern,1221,6624,53
attacka,attacker,5461,6625,53
självklar,självklar,927,6626,53
herre,herrarna,3798,6627,53
rådde,rådde,5463,6628,53
liberal,liberal,677,6629,53
folkhälsomyndighet,folkhälsomyndighetens,1710,6630,53
drog,droger,926,6631,53
införde,införde,5464,6632,53
nadal,nadal,5401,6633,53
kommentera,kommenterat,897,6634,53
reagera,reagerat,1319,6635,53
people,people,5324,6636,53
skr,skr,5467,6637,53
budapest,budapest,5469,6638,53
kammaråklag,kammaråklagare,5470,6639,53
sät,säter,4510,6640,53
fis,fis,5326,6641,53
oliver,oliver,5393,6642,53
rulla,rullade,1492,6643,53
blåsa,blåst,3190,6644,53
hitta,hittas,170,6645,53
sankt,sankt,5259,6646,53
meteorolog,meteorolog,4411,6647,53
nyberg,nyberg,5413,6648,52
aborträtt,aborträtten,4887,6649,52
öga,öga,3250,6650,52
abramovitj,abramovitj,5476,6651,52
conference,conference,5477,6652,52
omklädningsrumm,omklädningsrummet,5184,6653,52
malmös,malmös,5479,6654,52
elvis,elvis,5480,6655,52
lula,lula,5416,6656,52
tidpunkt,tidpunkten,2810,6657,52
tag,taget,669,6658,52
konstnär,konstnär,2330,6659,52
ensamstående,ensamstående,5482,6660,52
övning,övningar,2536,6661,52
ersättning,ersättningen,1290,6662,52
kedjehus,kedjehuset,5037,6663,52
bortamatch,bortamatch,3316,6664,52
Europa,europa,5489,6665,52
jurist,jurist,3016,6666,52
jnytd,jnytt,5490,6667,52
undersöka,undersökt,1245,6668,52
odla,odla,2626,6669,52
financial,financial,5492,6670,52
aktivist,aktivister,3318,6671,52
anonym,anonym,3095,6672,52
tillik,tillika,5493,6673,52
kritisera,kritiseras,1047,6674,52
barbro,barbro,5496,6675,52
mätning,mätningar,2021,6676,52
lik,lik,1695,6677,52
skaka,skakade,1662,6678,52
avgående,avgående,5497,6679,52
cyklist,cyklister,3138,6680,52
inköp,inköp,4720,6681,52
klarna,klarna,4837,6682,52
enkät,enkät,3516,6683,52
demokrat,demokraterna,3098,6684,52
attraktiv,attraktivt,2069,6685,52
lokal,lokalerna,285,6686,52
gjorda,gjorda,5503,6687,52
annik,annika,5140,6688,52
gyllene,gyllene,5510,6689,52
våning,våningen,2768,6690,52
station,stationer,2319,6691,52
uppträda,uppträder,2564,6692,52
smäll,smällar,1686,6693,52
kanal,kanalen,2101,6694,52
analytika,analytiker,5512,6695,52
mätning,mätning,2021,6696,52
flexibilitet,flexibilitet,5064,6697,52
nämna,nämna,1709,6698,52
straffe,straffen,2640,6699,52
öp,öp,5518,6700,52
fastna,fastnat,2574,6701,52
profil,profil,3037,6702,52
fixa,fixa,2952,6703,52
josé,josé,5520,6704,52
hålla,hållits,110,6705,52
resonera,resonerar,4044,6706,52
bostadspris,bostadspriserna,4396,6707,52
veronica,veronica,5522,6708,52
avdelning,avdelningen,2127,6709,52
vaccinerad,vaccinerade,5457,6710,52
pkk,pkk,5524,6711,52
lugen,lugna,5525,6712,52
korsning,korsningen,4357,6713,52
misslycka,misslyckas,2372,6714,52
källar,källaren,5527,6715,52
australian,australian,5528,6716,52
arm,armen,2937,6717,52
promenad,promenad,3674,6718,52
nation,nationen,1889,6719,52
sänk,sänka,4256,6720,52
kommunicera,kommunicera,2698,6721,52
sällsynt,sällsynta,2999,6722,52
kämpa,kämpat,1057,6723,52
floby,floby,5533,6724,52
belysning,belysning,4128,6725,52
förbundskansla,förbundskansler,5538,6726,52
finansminister,finansministern,4129,6727,52
republikansk,republikanska,4509,6728,52
upplägg,upplägget,3262,6729,52
grupp,grupperna,382,6730,52
nasdaqs,nasdaqs,5542,6731,52
kampanj,kampanjen,2468,6732,52
falköpinga,falköpings,5543,6733,52
tiotal,tiotals,2414,6734,52
gard,garden,5253,6735,52
jomala,jomala,5228,6736,52
gravid,gravid,5545,6737,52
små,smått,5546,6738,52
våga,vågade,896,6739,52
greta,greta,5172,6740,52
spela,spelats,107,6741,52
kulturell,kulturella,4261,6742,52
bråttom,bråttom,5548,6743,51
maskin,maskiner,2889,6744,51
jvm,jvm,5550,6745,51
organiserad,organiserad,3622,6746,51
självförtroende,självförtroende,5186,6747,51
anklaga,anklagats,1140,6748,51
cannes,cannes,5552,6749,51
anklagels,anklagelserna,2486,6750,51
arbetsliv,arbetslivet,3369,6751,51
spelning,spelningar,3205,6752,51
farväl,farväl,5484,6753,51
husdjur,husdjur,4964,6754,51
elfte,elfte,5555,6755,51
värva,värva,3508,6756,51
grunda,grundar,1948,6757,51
isär,isär,5557,6758,51
vittne,vittne,1706,6759,51
initial,initialt,3511,6760,51
värdering,värdering,1621,6761,51
dykt,dykt,5560,6762,51
diskussionerna,diskussionerna,5564,6763,51
hemmamatch,hemmamatch,3399,6764,51
nyland,nylander,3708,6765,51
härnösand,härnösand,5431,6766,51
fatta,fattas,792,6767,51
begränsa,begränsas,1607,6768,51
dämpa,dämpa,3071,6769,51
annanstans,annanstans,5568,6770,51
föreställa,föreställa,3028,6771,51
genomgå,genomgått,2438,6772,51
likadan,likadant,4153,6773,51
tända,tända,3852,6774,51
förstöra,förstört,1580,6775,51
sort,sorters,1471,6776,51
smålänning,smålänningen,4664,6777,51
underlätta,underlättar,1993,6778,51
semester,semestern,5504,6779,51
emelie,emelie,5574,6780,51
transport,transport,1940,6781,51
upplevelse,upplevelser,2324,6782,51
uppmärksammat,uppmärksammat,5576,6783,51
american,american,5440,6784,51
udda,udda,5579,6785,51
valbo,valbo,5580,6786,51
sannolikhet,sannolikheten,2703,6787,51
dna,dna,5581,6788,51
massiv,massiv,2793,6789,51
testa,testar,787,6790,51
centralbanken,centralbanken,5582,6791,51
oroa,oroa,2896,6792,51
påsk,påsken,2535,6793,51
ericsson,ericsson,3457,6794,51
träna,tränar,1106,6795,51
nåt,nåt,5585,6796,51
carina,carina,5590,6797,51
orättvist,orättvist,5592,6798,51
dmitrij,dmitrij,5594,6799,51
hallberg,hallberg,5596,6800,51
tämligen,tämligen,5597,6801,51
förbannad,förbannad,5521,6802,51
räntan,räntan,5599,6803,51
utrikespolitisk,utrikespolitiska,4402,6804,51
läktarna,läktarna,5600,6805,51
sparekonom,sparekonom,5003,6806,51
presidentvale,presidentvalet,5602,6807,51
regeringskansli,regeringskansliet,5310,6808,51
tesla,tesla,4168,6809,51
digitalisering,digitalisering,3724,6810,51
permanent,permanenta,2189,6811,51
letad,letat,5607,6812,51
pierre,pierre,5608,6813,51
co,co,5529,6814,51
årlig,årlig,1696,6815,51
artist,artisterna,933,6816,51
vaccination,vaccination,3628,6817,51
k,k,4597,6818,51
tålamod,tålamod,5318,6819,51
ullevi,ullevi,5614,6820,51
döda,dödas,674,6821,51
norrut,norrut,5615,6822,51
oljepris,oljepriset,3686,6823,51
evelina,evelina,5617,6824,51
dramatik,dramatik,3994,6825,51
roland,roland,5532,6826,51
orka,orkade,2037,6827,51
fokusera,fokuserar,1339,6828,51
anlän,anlänt,5621,6829,51
bom,bom,5622,6830,51
varning,varningen,1408,6831,51
färdig,färdig,2160,6832,51
berusad,berusad,5541,6833,51
våning,våningar,2768,6834,51
olofsson,olofsson,5325,6835,51
gästa,gästar,2299,6836,51
vätga,vätgas,5630,6837,51
östergötland,östergötland,5331,6838,51
avveckla,avveckla,3648,6839,50
drastisk,drastiskt,3952,6840,50
penningtvätt,penningtvätt,5549,6841,50
ingripa,ingripa,5632,6842,50
tingsrätt,tingsrättens,793,6843,50
satsa,satsat,698,6844,50
klättra,klättrade,2669,6845,50
gult,gult,5634,6846,50
cnbc,cnbc,5635,6847,50
återuppta,återupptas,3147,6848,50
fastighetsägare,fastighetsägare,3653,6849,50
kontrollera,kontrollerar,1049,6850,50
uppge,uppgett,217,6851,50
olja,oljan,1228,6852,50
sakna,sakna,408,6853,50
aggressiv,aggressiva,2412,6854,50
agnes,agnes,5641,6855,50
professionell,professionell,3020,6856,50
förläng,förlängt,4372,6857,50
redovisa,redovisade,1264,6858,50
detalj,detaljerna,1385,6859,50
hemskt,hemskt,5644,6860,50
kontroll,kontroller,654,6861,50
orimlig,orimligt,3229,6862,50
längd,längden,3476,6863,50
undvika,undviker,986,6864,50
storbolagsindexet,storbolagsindexet,5646,6865,50
börse,börserna,1021,6866,50
begrepp,begrepp,2629,6867,50
påminna,påminna,3970,6868,50
delad,delad,2388,6869,50
jones,jones,5650,6870,50
passera,passerade,1448,6871,50
mohammed,mohammed,5652,6872,50
plocka,plockade,1209,6873,50
hälsa,hälsan,891,6874,50
bit,bitar,1167,6875,50
avslag,avslag,5215,6876,50
sträcka,sträckor,1038,6877,50
erbjuda,erbjudas,559,6878,50
utrymm,utrymmen,5659,6879,50
godis,godis,5501,6880,50
michel,michel,5572,6881,50
kanal,kanaler,2101,6882,50
robot,robot,2582,6883,50
förmedla,förmedla,2981,6884,50
depp,depp,5507,6885,50
regim,regim,2401,6886,50
rolig,roligare,743,6887,50
ukrainsk,ukrainskt,313,6888,50
verksamhetschef,verksamhetschef,4614,6889,50
förvandla,förvandlas,2351,6890,50
maximal,maximalt,3615,6891,50
förebild,förebild,4669,6892,50
tredjedel,tredjedelar,1691,6893,50
varg,vargar,2529,6894,50
helår,helåret,5665,6895,50
eugene,eugene,5666,6896,50
stund,stunder,1026,6897,50
karlskoga,karlskoga,5583,6898,50
zon,zon,3384,6899,50
fossilfri,fossilfri,3288,6900,50
kongress,kongress,2003,6901,50
edward,edward,5670,6902,50
lyssna,lyssnade,990,6903,50
omikro,omikron,5674,6904,50
lokalerna,lokalerna,5675,6905,50
försena,försenade,2617,6906,50
regim,regimen,2401,6907,50
bygglov,bygglov,5233,6908,50
dyka,dyka,1921,6909,50
bäckström,bäckström,5678,6910,50
ange,anges,2201,6911,50
tillställning,tillställning,3576,6912,50
kulturhus,kulturhuset,4072,6913,50
västerbott,västerbotten,4742,6914,50
sparande,sparande,5681,6915,50
chefsekonom,chefsekonom,5000,6916,50
komplett,komplett,5495,6917,50
folke,folkets,4502,6918,50
guterres,guterres,5687,6919,50
påminnelse,påminnelse,5688,6920,50
påverka,påverkats,289,6921,50
konstant,konstant,5082,6922,50
la,las,839,6923,50
attackera,attackerade,1480,6924,50
bodil,bodil,5689,6925,50
hårdast,hårdast,5690,6926,50
parkering,parkeringen,2772,6927,50
inled,inleddes,2074,6928,50
tillsätta,tillsätta,4203,6929,50
återhämta,återhämta,2815,6930,50
utvald,utvalda,5691,6931,50
temat,temat,5692,6932,50
föreningsliv,föreningslivet,4506,6933,50
mondo,mondo,5693,6934,50
aston,aston,5694,6935,50
bedriv,bedriva,5612,6936,50
jämtland,jämtlands,1347,6937,50
dahlén,dahlén,5695,6938,50
slag,slagen,602,6939,50
innehålla,innehålla,1132,6940,50
medföra,medföra,2102,6941,50
stoppa,stoppat,438,6942,50
oroväckande,oroväckande,5699,6943,50
nyckel,nyckeln,3934,6944,50
stal,stal,4113,6945,50
stund,stunden,1026,6946,50
parti,partiernas,201,6947,50
landsbygd,landsbygd,1588,6948,50
ändring,ändring,2685,6949,50
stockholmsbörs,stockholmsbörsens,3526,6950,50
scott,scott,5701,6951,50
goldman,goldman,5702,6952,50
strid,striden,993,6953,50
däck,däck,4258,6954,50
dmytro,dmytro,5707,6955,50
hår,hår,3562,6956,50
bekymmer,bekymmer,5709,6957,50
skuld,skulden,2166,6958,50
trycka,trycker,1311,6959,50
naturvårdsverk,naturvårdsverket,5167,6960,50
stör,stör,4813,6961,50
turki,turkiets,1091,6962,50
bagag,bagaget,5714,6963,50
garanti,garantier,3400,6964,50
moln,moln,4304,6965,50
musika,musiker,5716,6966,50
säkerhetspolitik,säkerhetspolitik,3907,6967,50
bedrägerie,bedrägerier,5721,6968,49
heta,hette,769,6969,49
pallpla,pallplats,5722,6970,49
närvara,närvara,4516,6971,49
grannlande,grannlandet,5723,6972,49
mikko,mikko,5725,6973,49
kimitoön,kimitoön,5726,6974,49
tillåte,tillåtet,5727,6975,49
