Morph-Lemma,Morph-Inflection,Lemma-Priority,Inflection-Priority,Occurrence
берег,берег,1604,3977,113
заборона,заборони,1077,3978,113
бог,бога,1101,3979,113
реалізувати,реалізувати,2124,3980,113
батько,батьків,469,3981,113
знайти,знайшов,280,3982,113
визнати,визнали,925,3983,113
вбивати,вбивають,1271,3984,113
країна,країнам,44,3985,113
попереджати,попереджають,1821,3986,113
дипломатія,дипломатії,2681,3987,113
ухвалення,ухвалення,3258,3988,113
півзахисник,півзахисник,2649,3989,113
саміт,саміт,1630,3990,113
спікер,спікер,2876,3991,113
телеграм,телеграм,3450,3992,112
випуск,випуску,2247,3993,112
належати,належать,1238,3994,112
cnn,cnn,3579,3995,112
ukraine,ukraine,3580,3996,112
ваш,вашого,295,3997,112
десять,десяти,1606,3998,112
початися,почався,757,3999,112
мати,матимуть,32,4000,112
нагода,нагоди,2656,4001,112
низка,низки,879,4002,112
тимчасовий,тимчасового,1096,4003,112
автобус,автобуси,1353,4004,112
серйозний,серйозних,733,4005,112
втекти,втекли,1312,4006,112
дозволити,дозволили,519,4007,112
особистий,особисті,914,4008,112
пропозиція,пропозиція,693,4009,112
досвід,досвіду,1088,4010,112
вулиця,вулиць,439,4011,112
зважаючи,зважаючи,3590,4012,112
машина,машина,525,4013,112
весна,весни,2150,4014,112
ставити,ставити,1429,4015,112
ведучий,ведучий,2103,4016,112
ведуча,ведуча,3059,4017,112
травма,травм,1278,4018,112
спілкуватися,спілкуватися,1542,4019,112
музикант,музикант,1808,4020,112
мій,моїх,262,4021,112
масло,масло,2131,4022,112
політичний,політичного,491,4023,112
запобіжний,запобіжний,2375,4024,112
град,град,1641,4025,111
північний,північному,568,4026,111
дефіцит,дефіциту,1287,4027,111
писати,писали,306,4028,111
pro,pro,3598,4029,111
змагання,змаганнях,1403,4030,111
аеродром,аеродромі,1418,4031,111
власний,власну,450,4032,111
конкурс,конкурс,1493,4033,111
колір,колір,1172,4034,111
європейський,європейському,246,4035,111
дезінформація,дезінформації,2686,4036,111
дипломат,дипломатів,1307,4037,111
голос,голосу,1135,4038,111
доза,дозу,1786,4039,111
тактика,тактику,1785,4040,111
проводити,проводив,379,4041,111
створити,створено,475,4042,111
політичний,політичне,491,4043,111
головний,головною,211,4044,111
самий,самої,203,4045,111
іранський,іранські,1314,4046,111
невеликий,невеликі,524,4047,111
тест,тест,1922,4048,111
звернення,зверненні,1131,4049,111
високий,високою,530,4050,111
угода,угод,535,4051,111
просунутися,просунутися,2795,4052,111
обрати,обрати,1118,4053,111
запас,запас,898,4054,111
доброволець,добровольців,1975,4055,111
терорист,терористів,1091,4056,111
масовий,масового,867,4057,111
сіверський,сіверському,2348,4058,111
погода,погоди,911,4059,111
кадр,кадрах,1143,4060,111
дівчинка,дівчинки,1209,4061,110
особа,особам,157,4062,110
іт,іт,3609,4063,110
студент,студентів,1845,4064,110
включати,включає,2030,4065,110
прийняти,прийняла,578,4066,110
інтернет,інтернету,1032,4067,110
запуск,запуск,1727,4068,110
відповісти,відповіли,779,4069,110
власник,власники,924,4070,110
перемога,перемогою,235,4071,110
оголосити,оголосити,464,4072,110
сектор,сектору,1506,4073,110
заклад,заклад,591,4074,110
якийсь,якогось,331,4075,110
політик,політики,1229,4076,110
резерв,резервів,1349,4077,110
скандал,скандал,2408,4078,110
середина,середини,1512,4079,110
встигти,встиг,1640,4080,110
регіон,регіон,279,4081,110
стадія,стадії,2847,4082,110
футболіст,футболіста,1105,4083,110
чернігівський,чернігівській,1602,4084,109
зазначити,зазначено,73,4085,109
дальність,дальності,1819,4086,109
передача,передачу,1320,4087,109
тил,тилу,2514,4088,109
функціонування,функціонування,3554,4089,109
судно,судно,1206,4090,109
американський,американська,369,4091,109
століття,столітті,1547,4092,109
порятунок,порятунку,2810,4093,109
політичний,політичний,491,4094,109
новопавлівський,новопавлівському,3601,4095,109
наступний,наступних,298,4096,109
будувати,будувати,1899,4097,109
батьки,батьками,1390,4098,109
друг,друг,545,4099,109
східний,східному,921,4100,109
той,тій,17,4101,109
небути,небудь,3637,4102,109
прогнозувати,прогнозують,1617,4103,109
їхній,їхніми,160,4104,109
зрозуміти,зрозуміла,661,4105,109
подумати,подумати,2335,4106,109
визнавати,визнає,1904,4107,109
гол,гол,1764,4108,109
повістка,повістки,2390,4109,109
черга,черзі,483,4110,109
надзвичайний,надзвичайних,1486,4111,109
здійснювати,здійснював,716,4112,109
проводитися,проводяться,1443,4113,108
заява,заявою,316,4114,108
колона,колона,1313,4115,108
територіальний,територіальну,762,4116,108
обстеження,обстеження,3365,4117,108
відповідний,відповідну,490,4118,108
мати,маєте,32,4119,108
продовольство,продовольства,2467,4120,108
вартість,вартістю,662,4121,108
змагання,змагання,1403,4122,108
зловмисник,зловмисник,1398,4123,108
вантажівка,вантажівки,1928,4124,108
писати,писати,306,4125,108
звук,звуки,2282,4126,108
держдума,держдуми,3190,4127,108
діалог,діалог,1857,4128,108
футбол,футбол,1280,4129,108
сила,силах,62,4130,108
розлучення,розлучення,3602,4131,108
надати,надасть,445,4132,108
школа,школа,427,4133,108
дорога,доріг,575,4134,108
дехто,дехто,3117,4135,108
політик,політиків,1229,4136,108
рубіж,рубежів,1773,4137,108
повертатися,повертаються,1042,4138,108
настати,настав,1903,4139,108
загибель,загибелі,1860,4140,108
пропозиція,пропозицій,693,4141,108
знімок,знімки,1585,4142,108
відбуватися,відбувалося,311,4143,108
питання,питанні,169,4144,108
єдність,єдність,2409,4145,108
наслідок,наслідок,458,4146,108
прибрати,прибрати,2659,4147,108
прокоментувати,прокоментувала,963,4148,108
вікно,вікно,961,4149,108
ворота,ворота,3657,4150,108
евакуювати,евакуювати,1705,4151,108
повертатися,повертається,1042,4152,108
давати,давали,378,4153,108
судно,судна,1206,4154,108
нардеп,нардеп,2234,4155,108
навчальний,навчальних,1400,4156,108
громада,громадах,367,4157,108
супротивник,супротивник,1701,4158,108
мобільний,мобільні,1089,4159,107
світ,світом,116,4160,107
загальний,загальний,514,4161,107
протистояти,протистояти,2806,4162,107
середній,середній,951,4163,107
суверенітет,суверенітету,2242,4164,107
міна,міни,1376,4165,107
йти,йшли,253,4166,107
риба,риби,1600,4167,107
повернути,повернули,853,4168,107
доказ,доказів,1449,4169,107
підписати,підписали,1657,4170,107
вісім,восьми,1009,4171,107
продовжувати,продовжуємо,146,4172,107
власність,власності,2674,4173,107
пошук,пошук,1246,4174,107
лежати,лежить,1787,4175,107
норма,норми,1520,4176,107
скоріше,скоріше,2987,4177,107
головнокомандувач,головнокомандувач,2351,4178,107
народний,народних,760,4179,107
зазнавати,зазнає,1932,4180,107
залежно,залежно,3675,4181,107
опалювальний,опалювального,2705,4182,107
медаль,медаль,1999,4183,107
використовуючи,використовуючи,3678,4184,107
втрачати,втрачає,1736,4185,107
привітання,привітання,3222,4186,107
надія,надію,1488,4187,107
наявність,наявності,1546,4188,107
розслідування,розслідувань,833,4189,107
категорично,категорично,3681,4190,107
добровільно,добровільно,3682,4191,107
евакуюватися,евакуюватися,3079,4192,107
німецький,німецький,945,4193,107
цілодобово,цілодобово,3685,4194,107
медичний,медичні,486,4195,107
коментар,коментарях,1071,4196,107
захоплений,захопленому,755,4197,107
дружина,дружину,495,4198,106
тактичний,тактичне,885,4199,106
скоротити,скоротити,2292,4200,106
високий,високі,530,4201,106
званий,званий,542,4202,106
займати,займає,2319,4203,106
морський,морські,860,4204,106
прокурор,прокурора,1633,4205,106
родина,родин,482,4206,106
виконали,виконали,3700,4207,106
дитячий,дитячі,855,4208,106
чекати,чекаємо,346,4209,106
третій,третя,561,4210,106
літо,літо,1351,4211,106
жодний,жодна,323,4212,106
раунд,раунду,1940,4213,106
командир,командира,1190,4214,106
окупація,окупацією,766,4215,106
публікація,публікації,2503,4216,106
лікарня,лікарню,421,4217,106
повинно,повинно,3704,4218,106
бойовий,бойового,173,4219,106
починати,починати,756,4220,106
казати,казали,140,4221,106
відмовлятися,відмовляються,1395,4222,106
створювати,створюють,1083,4223,106
перемогти,переможе,814,4224,106
небезпечний,небезпечні,1085,4225,106
допомагати,допомагав,310,4226,106
громада,громада,367,4227,106
досягти,досягли,927,4228,106
колонія,колонії,2676,4229,106
білоруський,білоруського,834,4230,105
вакцинація,вакцинації,2062,4231,105
зенітний,зенітних,1784,4232,105
радянський,радянських,954,4233,105
гра,ігри,476,4234,105
морський,морської,860,4235,105
хвиля,хвиля,1202,4236,105
корисний,корисні,1338,4237,105
google,google,3716,4238,105
учень,учнів,2134,4239,105
полковник,полковник,2877,4240,105
здаватися,здавалося,913,4241,105
сонце,сонця,2255,4242,105
померти,померли,761,4243,105
втекти,втік,1312,4244,105
впливати,впливають,1205,4245,105
радити,радить,1285,4246,105
примусово,примусово,3721,4247,105
втручання,втручання,3568,4248,105
звертатися,звертатися,1331,4249,105
востаннє,востаннє,3727,4250,105
тим,тим,3728,4251,105
пандемія,пандемії,2662,4252,105
ліквідація,ліквідації,2341,4253,105
виїжджати,виїжджати,2099,4254,105
званий,званого,542,4255,105
вибір,вибору,1274,4256,105
командувач,командувач,2130,4257,105
правий,правому,1575,4258,105
евакуювати,евакуювали,1705,4259,105
стріляти,стріляли,1489,4260,105
намір,наміри,976,4261,105
справжній,справжні,769,4262,105
фінал,фінал,1160,4263,105
інститут,інститут,1157,4264,105
обстрілювати,обстрілює,552,4265,105
зіграє,зіграє,3736,4266,105
удар,ударом,102,4267,105
пристрій,пристрій,1498,4268,104
соціальний,соціальні,691,4269,104
назва,назви,958,4270,104
слід,сліди,593,4271,104
половина,половини,908,4272,104
підсумок,підсумку,1358,4273,104
центральний,центрального,852,4274,104
родина,родиною,482,4275,104
сильний,сильна,676,4276,104
вбитий,вбитих,2142,4277,104
підірвати,підірвали,2085,4278,104
вимога,вимог,1117,4279,104
альянс,альянс,1109,4280,104
проголосувати,проголосували,2500,4281,104
деякий,деякий,283,4282,104
паралельно,паралельно,3755,4283,104
зіграти,зіграв,1110,4284,104
новий,новою,66,4285,104
середній,середня,951,4286,104
народ,народів,372,4287,104
заняття,заняття,2915,4288,104
хвороба,хворобу,892,4289,104
впасти,впали,1058,4290,104
поїхати,поїхали,915,4291,104
магазин,магазинах,875,4292,104
спеціальний,спеціальної,600,4293,104
психологічний,психологічний,1658,4294,104
відвідати,відвідав,1538,4295,104
утримати,утримати,3686,4296,104
угруповання,угруповань,725,4297,104
мережа,мережа,335,4298,104
викрасти,викрали,2936,4299,103
сполучення,сполучення,3122,4300,103
мама,маму,649,4301,103
підтримати,підтримала,682,4302,103
криза,кризу,1259,4303,103
повітряний,повітряний,296,4304,103
залежність,залежності,2544,4305,103
розпочати,розпочав,685,4306,103
громадський,громадського,1164,4307,103
фунт,фунтів,3404,4308,103
природний,природного,1830,4309,103
результат,результатом,228,4310,103
дівчина,дівчину,489,4311,103
околиця,околиці,1992,4312,103
трагедія,трагедії,1986,4313,103
приховати,приховати,3499,4314,103
ворог,вороги,98,4315,103
дніпропетровський,дніпропетровській,1678,4316,103
тато,тато,2489,4317,103
місцевий,місцевим,197,4318,103
компанія,компанію,167,4319,103
сказити,скажу,3778,4320,103
виклик,виклик,1639,4321,103
приємно,приємно,3782,4322,103
опір,опору,1775,4323,103
облік,облік,2417,4324,103
пояснювати,пояснюють,1283,4325,103
емоція,емоцій,1568,4326,103
здатися,здатися,2262,4327,103
майбутнє,майбутнього,738,4328,103
необхідний,необхідна,498,4329,103
називати,називати,657,4330,103
фейк,фейки,1842,4331,103
удар,ударами,102,4332,103
росіянин,росіянин,75,4333,103
розташований,розташована,967,4334,103
відправляти,відправляють,1755,4335,103
вибори,вибори,1781,4336,103
град,градів,1641,4337,103
контекст,контексті,3273,4338,103
тікати,тікати,1798,4339,103
показник,показники,1415,4340,103
вдячний,вдячні,2034,4341,103
народний,народного,760,4342,103
зарплата,зарплати,1745,4343,103
випадково,випадково,3789,4344,103
перейти,перейшли,955,4345,103
членство,членства,2126,4346,103
продовжити,продовжили,671,4347,102
тактичний,тактичних,885,4348,102
змінити,змінили,790,4349,102
радник,радника,507,4350,102
паливо,паливо,1433,4351,102
омікрон,омікрон,3792,4352,102
цікавий,цікаві,1417,4353,102
основний,основним,414,4354,102
аналітик,аналітиків,1057,4355,102
пентагон,пентагону,2318,4356,102
графік,графік,2342,4357,102
хлопець,хлопця,619,4358,102
блогер,блогер,2147,4359,102
міжнародний,міжнародними,226,4360,102
сфера,сфери,905,4361,102
наука,науки,2248,4362,102
пройти,пройшла,566,4363,102
арешт,арешт,2405,4364,102
вірити,вірили,712,4365,102
привезти,привезли,2340,4366,102
ядерний,ядерний,337,4367,102
реальність,реальність,2300,4368,102
овоч,овочів,1529,4369,102
сприяти,сприяє,1522,4370,102
боротися,бореться,859,4371,102
уникати,уникати,2471,4372,102
проблема,проблемою,220,4373,102
спротив,спротиву,2354,4374,102
заборонити,заборонили,1033,4375,102
американський,американської,369,4376,102
ціль,цілях,457,4377,102
взяти,взяла,345,4378,102
численний,численні,2430,4379,102
таблиця,таблиці,3303,4380,102
спосіб,способи,634,4381,102
додати,додайте,108,4382,102
сир,сир,2312,4383,102
неймовірно,неймовірно,3813,4384,101
компенсація,компенсації,2246,4385,101
складний,складні,792,4386,101
щоденно,щоденно,3816,4387,101
економічний,економічних,669,4388,101
важливий,важливе,341,4389,101
дозволити,дозволять,519,4390,101
забезпечувати,забезпечують,1220,4391,101
особливий,особливий,938,4392,101
реакція,реакцію,1460,4393,101
присутній,присутні,2157,4394,101
контракт,контракту,768,4395,101
чоловік,чоловікам,109,4396,101
пережити,пережити,1820,4397,101
спільний,спільні,611,4398,101
зображення,зображення,2608,4399,101
звільнений,звільнені,1099,4400,101
парламент,парламент,1255,4401,101
важкий,важкого,487,4402,101
запропонувати,запропонували,1066,4403,101
захисник,захисника,292,4404,101
дер,дер,3834,4405,101
установа,установ,1577,4406,101
досудовий,досудове,2869,4407,101
залишитися,залишаться,277,4408,101
тривати,тривати,209,4409,101
комендантський,комендантської,2146,4410,101
рубіж,рубежі,1773,4411,101
біль,болю,1380,4412,101
кордон,кордонах,165,4413,101
завершитися,завершився,1807,4414,101
забувати,забувати,2227,4415,101
результат,результату,228,4416,101
херсон,херсоні,1397,4417,101
грати,грає,937,4418,101
відійти,відійшов,1651,4419,101
переконати,переконати,3224,4420,101
стосунок,стосунків,811,4421,101
західній,західній,1294,4422,101
називати,називали,657,4423,101
музей,музею,1852,4424,101
правоохоронний,правоохоронних,2460,4425,101
впоратися,впоратися,2647,4426,101
детально,детально,3846,4427,101
дтек,дтек,3847,4428,101
мирний,мирний,272,4429,100
житловий,житлового,481,4430,100
станція,станцій,536,4431,100
times,times,3849,4432,100
важкий,важкий,487,4433,100
значний,значна,586,4434,100
порушення,порушенням,735,4435,100
відкритий,відкритих,922,4436,100
мобільний,мобільного,1089,4437,100
відставка,відставку,2515,4438,100
ефективність,ефективність,2941,4439,100
питання,питанням,169,4440,100
програма,програм,422,4441,100
starlink,starlink,3850,4442,100
громадянин,громадянин,234,4443,100
артилерія,артилерією,361,4444,100
прийти,прийти,546,4445,100
чоло,чолі,3797,4446,100
громадянин,громадянина,234,4447,100
схожий,схожі,1472,4448,100
величезний,величезний,804,4449,100
відповідний,відповідних,490,4450,100
населений,населений,205,4451,100
ядерний,ядерних,337,4452,100
реакція,реакції,1460,4453,100
інвалідність,інвалідністю,3163,4454,100
отриманий,отримані,1616,4455,100
фахівець,фахівець,777,4456,100
безпека,безпека,180,4457,100
змушувати,змушують,2017,4458,100
дальність,дальність,1819,4459,100
конгрес,конгресу,2279,4460,100
півострів,півострова,2116,4461,100
становити,становила,471,4462,100
тварина,тварини,1047,4463,100
сусід,сусідів,1526,4464,100
решта,решті,1304,4465,100
очікування,очікування,2648,4466,100
віра,віри,1667,4467,100
змінюватися,змінюється,2204,4468,100
річка,річку,1317,4469,100
president,president,3867,4470,100
збірна,збірну,1279,4471,100
міст,мости,595,4472,100
розгортання,розгортання,3642,4473,100
тероборона,тероборони,2977,4474,100
дрон,дрон,559,4475,99
одиниця,одиниці,949,4476,99
суддя,суддя,1951,4477,99
повний,повному,433,4478,99
випустити,випустив,1007,4479,99
відомість,відомості,2861,4480,99
пакету,пакету,3875,4481,99
мобілізований,мобілізовані,1263,4482,99
дослідник,дослідники,3067,4483,99
гра,грі,476,4484,99
продукт,продукт,467,4485,99
артист,артисти,1027,4486,99
припустити,припустив,2454,4487,99
дозвіл,дозволу,1706,4488,99
оновлення,оновлення,3283,4489,99
маса,масу,1870,4490,99
графіка,графіки,3214,4491,99
оточення,оточенні,1426,4492,99
рослина,рослин,1234,4493,99
цивільний,цивільній,244,4494,99
побачити,побачила,509,4495,99
вдарити,вдарила,1046,4496,99
білоруський,білоруські,834,4497,99
автор,автори,1451,4498,99
збірний,збірна,692,4499,99
подальший,подальшої,731,4500,99
складний,складний,792,4501,99
їхній,їхнім,160,4502,99
впевнено,впевнено,3888,4503,99
змінитися,зміниться,1052,4504,99
відверто,відверто,3891,4505,99
повернутися,повернуться,405,4506,99
подарунок,подарунки,1457,4507,99
вплинути,вплине,1364,4508,99
перегрупування,перегрупування,3712,4509,99
анексія,анексії,2522,4510,99
симптом,симптоми,2398,4511,99
спати,спати,2231,4512,99
фотографія,фотографії,2207,4513,99
острів,острова,1388,4514,99
характер,характеру,1779,4515,99
суверенітет,суверенітет,2242,4516,99
рахунок,рахунки,602,4517,99
передбачити,передбачено,2364,4518,99
насильство,насильства,2264,4519,98
податковий,податкового,1553,4520,98
рід,роду,3259,4521,98
вантаж,вантажів,1584,4522,98
постраждало,постраждало,3904,4523,98
збиток,збитки,1818,4524,98
володіти,володіє,2315,4525,98
припиняти,припиняє,2240,4526,98
турнір,турнірі,953,4527,98
reuters,reuters,3910,4528,98
киянин,киян,2287,4529,98
дати,дадуть,290,4530,98
домовитися,домовитися,1629,4531,98
програма,програмою,422,4532,98
сік,сік,2535,4533,98
олімпійський,олімпійських,1827,4534,98
молодий,молодих,1199,4535,98
ядерний,ядерною,337,4536,98
плей,плей,3911,4537,98
страждати,страждають,2021,4538,98
поява,появи,2229,4539,98
вирішуватися,вирішується,3196,4540,98
місія,місія,1345,4541,98
живий,живі,773,4542,98
причина,причину,444,4543,98
парк,парк,1780,4544,98
західний,західної,480,4545,98
настати,настане,1903,4546,98
манчестер,манчестер,3707,4547,98
відтоді,відтоді,3920,4548,98
самий,самих,203,4549,98
старий,старих,910,4550,98
завал,завалами,1566,4551,98
стиль,стилі,2298,4552,98
енергетик,енергетики,2609,4553,98
думати,думали,339,4554,98
оренда,оренди,1885,4555,98
попередній,попередніх,526,4556,98
нагадати,нагадали,91,4557,98
дитячий,дитячих,855,4558,98
легкий,легкий,1405,4559,98
строк,строк,2694,4560,98
тактичний,тактичного,885,4561,97
розстріляти,розстріляли,3121,4562,97
матеріал,матеріал,474,4563,97
висновок,висновки,1632,4564,97
дістати,дістали,2064,4565,97
перевірка,перевірку,1232,4566,97
простір,просторі,1184,4567,97
подальший,подальші,731,4568,97
раптово,раптово,3934,4569,97
віра,віру,1667,4570,97
прихильник,прихильників,1960,4571,97
повернутися,повернулася,405,4572,97
книга,книги,1953,4573,97
суміш,суміш,2805,4574,97
свобода,свобода,1021,4575,97
переговори,переговорах,359,4576,97
вид,вид,906,4577,97
перевищувати,перевищує,2808,4578,97
автівка,автівки,2016,4579,97
генсек,генсек,3131,4580,97
сусід,сусіди,1526,4581,97
фінляндія,фінляндія,3084,4582,97
продукт,продуктами,467,4583,97
морально,морально,3942,4584,97
однозначно,однозначно,3945,4585,97
відзначити,відзначити,1203,4586,97
вбити,вбити,1103,4587,97
відеозвернення,відеозверненні,2644,4588,97
величезний,величезну,804,4589,97
продюсер,продюсер,2623,4590,97
міжнародний,міжнародним,226,4591,97
телеведуча,телеведуча,3870,4592,97
київський,київський,363,4593,97
постраждалий,постраждалі,1746,4594,97
вітер,вітру,1470,4595,96
центр,центри,210,4596,96
машина,машині,525,4597,96
пристрій,пристрої,1498,4598,96
галуза,галузі,3954,4599,96
підтримка,підтримці,182,4600,96
нести,нести,1194,4601,96
наче,наче,3957,4602,96
десантно,десантно,3958,4603,96
серіал,серіал,1336,4604,96
вільний,вільного,1050,4605,96
основний,основний,414,4606,96
рейс,рейси,1790,4607,96
подолати,подолати,3233,4608,96
битися,битися,3174,4609,96
погодитися,погодився,1362,4610,96
просити,прошу,565,4611,96
жінка,жінці,170,4612,96
прапор,прапором,1016,4613,96
план,планом,303,4614,96
бачити,бачите,265,4615,96
зафіксований,зафіксовані,2839,4616,96
зруйнувати,зруйнувати,946,4617,96
обшук,обшуки,1962,4618,96
ірпінь,ірпінь,2588,4619,96
сидіти,сидіти,1319,4620,96
ідея,ідею,1081,4621,96
театр,театру,1873,4622,96
змінювати,змінювати,2067,4623,96
азс,азс,3970,4624,96
вибори,виборів,1781,4625,96
вогонь,вогні,294,4626,96
переміщений,переміщених,2576,4627,96
ставитися,ставляться,1624,4628,96
приходити,приходять,1649,4629,96
чудовий,чудовий,1664,4630,96
організація,організацію,358,4631,96
співпрацювати,співпрацювати,1959,4632,96
виникнути,виникли,1140,4633,96
прямий,прямого,912,4634,96
олія,олію,1591,4635,96
голос,голосів,1135,4636,96
нерухомість,нерухомості,2540,4637,96
близький,близьким,965,4638,96
повний,повна,433,4639,96
коментуючи,коментуючи,3978,4640,96
учора,учора,3979,4641,96
звичай,звичаїв,3167,4642,96
околиця,околицях,1992,4643,95
старший,старший,1302,4644,95
сухопутний,сухопутних,2527,4645,95
жовтий,жовті,1428,4646,95
застосунок,застосунку,2531,4647,95
займатися,займався,629,4648,95
найбільший,найбільшим,478,4649,95
ii,ii,3988,4650,95
поїхати,поїхала,915,4651,95
збивати,збивати,2714,4652,95
стрес,стрес,2327,4653,95
комунальний,комунальні,1707,4654,95
колега,колегами,904,4655,95
приїхати,приїхати,862,4656,95
британський,британська,837,4657,95
величезний,величезна,804,4658,95
вогневий,вогневих,1018,4659,95
становище,становище,2610,4660,95
святкувати,святкують,1662,4661,95
приватний,приватний,764,4662,95
здобути,здобула,1414,4663,95
сенс,сенсу,1833,4664,95
техніка,техніці,196,4665,95
світовий,світова,431,4666,95
юридичний,юридичних,1742,4667,95
загиблий,загиблі,1341,4668,95
загострення,загострення,3463,4669,95
змінитися,змінилася,1052,4670,95
показник,показник,1415,4671,95
думати,думають,339,4672,95
крок,кроків,677,4673,95
важкий,важка,487,4674,95
все,всьому,64,4675,95
періодично,періодично,4003,4676,95
нацполіція,нацполіції,3380,4677,95
окупація,окупацію,766,4678,95
курс,курсом,558,4679,95
містити,містять,1675,4680,95
згадати,згадав,1847,4681,95
місцевий,місцеве,197,4682,95
доба,доба,249,4683,95
генпрокурор,генпрокурора,3225,4684,95
почалося,почалося,4009,4685,94
громадянство,громадянство,2399,4686,94
вдвічі,вдвічі,4012,4687,94
життя,життів,121,4688,94
об,об,4013,4689,94
реагування,реагування,3814,4690,94
приєднатися,приєднатися,2127,4691,94
донька,доньки,1115,4692,94
міністр,міністри,141,4693,94
один,одним,85,4694,94
політ,польоту,2074,4695,94
відомий,відомих,488,4696,94
відтепер,відтепер,4019,4697,94
премія,премії,2293,4698,94
зняти,зняли,1193,4699,94
олігарх,олігархів,2012,4700,94
вважати,вважати,178,4701,94
запустити,запустити,1367,4702,94
розглядати,розглядають,1273,4703,94
твій,твій,1233,4704,94
зізнаватися,зізнається,3103,4705,94
протест,протести,1589,4706,94
знання,знання,2691,4707,94
надважкий,надважкій,3443,4708,94
бажано,бажано,4023,4709,94
завдати,завдано,370,4710,94
жодний,жодному,323,4711,94
нарізати,нарізати,3192,4712,94
відпочинок,відпочинок,1769,4713,94
зміцнення,зміцнення,3413,4714,94
відчувати,відчуває,1059,4715,94
доля,долі,1173,4716,94
символ,символ,1806,4717,94
договір,договір,1375,4718,94
справжній,справжнє,769,4719,94
потрібний,потрібне,402,4720,94
складати,складають,1680,4721,94
повномасштабний,повномасштабну,237,4722,94
принцип,принципі,1326,4723,94
миколай,миколаїв,3806,4724,94
закликати,закликаємо,275,4725,94
розповісти,розповісти,97,4726,94
отримувати,отримували,518,4727,94
дівчина,дівчини,489,4728,94
телефон,телефоном,883,4729,94
сторона,стороною,459,4730,94
життя,життю,121,4731,94
вказувати,вказують,1984,4732,94
державний,державне,217,4733,94
встановлювати,встановлюють,2379,4734,94
церковний,церковне,2321,4735,94
змішати,змішати,3469,4736,94
старий,старий,910,4737,93
командування,командуванні,655,4738,93
р,р,4040,4739,93
дорога,дорогах,575,4740,93
південний,південних,739,4741,93
ядерний,ядерні,337,4742,93
економічний,економічну,669,4743,93
демонструвати,демонструє,2080,4744,93
закупівля,закупівлю,2184,4745,93
інтерес,інтерес,1170,4746,93
доза,дози,1786,4747,93
підтвердити,підтверджено,788,4748,93
підкреслити,підкреслила,631,4749,93
британський,британського,837,4750,93
чемпіон,чемпіона,840,4751,93
золото,золото,2926,4752,93
подія,подію,351,4753,93
пожежа,пожеж,607,4754,93
взяти,візьмуть,345,4755,93
часник,часник,2763,4756,93
траса,трасі,1893,4757,93
холодильник,холодильник,2165,4758,93
повний,повної,433,4759,93
окупований,окупований,192,4760,93
маршрут,маршрути,1394,4761,93
виграти,виграла,1369,4762,93
шанс,шансів,1082,4763,93
живлення,живлення,3912,4764,93
врожай,врожаю,2567,4765,93
загальний,загального,514,4766,93
телеведучий,телеведучий,3639,4767,93
пан,пан,2655,4768,93
занепокоєння,занепокоєння,3708,4769,93
година,година,301,4770,93
сто,сто,3466,4771,93
конкретний,конкретні,1450,4772,93
повномасштабний,повномасштабна,237,4773,93
християн,християни,3677,4774,93
клуб,клубів,446,4775,92
референдум,референдум,1423,4776,92
бригада,бригада,741,4777,92
родина,родину,482,4778,92
увесь,усьому,123,4779,92
перетин,перетину,2918,4780,92
озброєння,озброєнні,385,4781,92
приймати,приймає,832,4782,92
рішуче,рішуче,4089,4783,92
батарея,батареї,2602,4784,92
палата,палати,2455,4785,92
студія,студії,2910,4786,92
журналіст,журналіста,462,4787,92
поверхня,поверхні,2334,4788,92
прямий,прямому,912,4789,92
спротив,спротив,2354,4790,92
погода,погоду,911,4791,92
спосіб,способом,634,4792,92
виявитися,виявилися,802,4793,92
зруйнований,зруйнованих,886,4794,92
зустрітися,зустрітися,1254,4795,92
мелітополі,мелітополі,4102,4796,92
сон,сон,2232,4797,92
автоматично,автоматично,4104,4798,92
видання,виданню,550,4799,92
пропагандист,пропагандистів,1431,4800,92
днями,днями,4111,4801,92
надходження,надходження,3075,4802,92
боятися,боятися,838,4803,92
род,родом,3892,4804,92
відкрити,відкрив,874,4805,92
співчуття,співчуття,4070,4806,92
потяг,потяг,1800,4807,92
збирати,збирали,863,4808,92
пропагандистський,пропагандистські,1693,4809,92
інколи,інколи,4115,4810,92
мати,матір,32,4811,92
погіршення,погіршення,3865,4812,92
острів,острів,1388,4813,92
місцевість,місцевості,2901,4814,92
традиція,традиції,1763,4815,92
приїхати,приїхала,862,4816,92
версія,версією,1138,4817,92
великий,великими,90,4818,92
власник,власника,924,4819,92
агент,агента,1704,4820,92
створити,створив,475,4821,92
слідство,слідство,1613,4822,92
лиманський,лиманському,3663,4823,92
дислокація,дислокації,3688,4824,92
молоко,молока,1861,4825,91
терор,терору,2108,4826,91
значний,значний,586,4827,91
проєкт,проєкти,642,4828,91
герой,герої,786,4829,91
вказувати,вказує,1984,4830,91
здійснити,здійснила,647,4831,91
готувати,готували,644,4832,91
кремінний,кремінної,2598,4833,91
of,of,4125,4834,91
турнір,турнір,953,4835,91
енергія,енергію,1208,4836,91
очікувати,очікуємо,719,4837,91
виступати,виступають,871,4838,91
стратегія,стратегії,1926,4839,91
польський,польський,972,4840,91
назва,назва,958,4841,91
проєкт,проєктів,642,4842,91
білий,білому,747,4843,91
південний,південного,739,4844,91
